source,time_step,RUL,event,Spec_1_Cat3,167_6,167_1,397_8,291_10,Spec_1_Cat5,158_6,397_23,397_12,397_7,370_0,158_3,459_10,Spec_1_Cat7,397_35,158_9,Spec_1_Cat4,397_17,459_7,459_5,459_3,Spec_1_Cat2,397_3,Spec_7_Cat4,397_13,459_12,427_0,167_0,397_1,Spec_1_Cat16,309_0,397_9,397_20,291_3,167_9,291_0,397_6,167_4,Spec_6_Cat1,397_18,459_6,Spec_1_Cat1,Spec_3_Cat2,459_4,272_6,Spec_2_Cat3,272_4,272_1,291_2,158_2,397_11,272_9,459_9,Spec_7_Cat1,459_13,397_34,291_9,397_27,Spec_5_Cat2,397_5,Spec_0_Cat1,Spec_6_Cat4,459_16,272_2,397_0,100_0,459_14,397_33,Spec_2_Cat10,397_2,272_5,291_8,397_16,Spec_1_Cat9,459_18
1783,2020-01-09 22:14:00,87.00000000000001,1,0,27911270.0,2115110.0,6151926.0,2674.0,0,8343526.0,384.0,178203.0,2070611.0,0.0,20150012.0,7094.1936111112,1,677.0,8997064.0,0,1126.0,1570.41552777778,1039.14641666666,969.85511111112,0,309253.0,0,1927815.0,14672.4121111112,121155032.0,7413.0,3665781.0,0,6067.0,89395.0,4065634.0,4667.0,0.0,4101.0,1393729.0,15825452.0,0,123674.0,1319.73505555556,0,0,969.65438888888,9666.0,0,133061687.0,4860003.0,6752.0,35004497.0,1197.0,0.0,8135.3477222222,1,31628.669333334,213938.0,3776.0,109767.0,1,51407.0,1,1,8.6315,3275887.0,7836086.0,4984343.0,61023.2455,401289.0,0,2899352.0,1000695.0,566.0,38462.0,0,0.20547222222222
1783,2020-01-09 22:15:00,85.80000000000001,1,0,28430735.0,2143265.0,6317418.0,2740.0,0,8488906.0,385.0,181440.0,2107303.0,0.0,20678348.0,7227.3524166666,1,677.0,9213184.0,0,1134.0,1603.99058333334,1061.26494444444,988.88613888888,0,314013.0,0,1952624.0,14877.9089722222,123914701.0,7413.0,3742141.0,0,6445.0,90435.0,4154211.0,4763.0,0.0,4152.0,1412055.0,16066337.0,0,127838.0,1347.65822222222,0,0,990.50805555556,9874.0,0,136154101.0,4901668.0,6893.0,35806613.0,1201.0,0.0,8273.9316666666,1,32019.623777778,214578.0,3858.0,110963.0,1,51627.0,1,1,8.7956388888888,3342122.0,8034348.0,5061069.0,63147.532138888,409973.0,0,2974888.0,1025564.0,573.0,38798.0,0,0.20547222222222
1783,2020-01-09 22:16:00,84.4,1,0,28575395.0,2195390.0,6429047.0,2785.0,0,8599138.0,386.0,184620.0,2124264.0,0.0,21050733.0,7302.9106666666,1,678.0,9322301.0,0,1138.0,1628.91197222222,1080.98669444444,1006.75088888888,0,321250.0,0,1966386.0,14997.1774444444,125978906.0,7413.0,3806969.0,0,6445.0,92028.0,4224767.0,4841.0,0.0,4236.0,1438191.0,16304747.0,0,131174.0,1371.94683333334,0,0,1010.23763888888,9874.0,0,138474693.0,4961520.0,7061.0,36427985.0,1205.0,0.0,8359.1260277778,1,32252.921972222,215346.0,3954.0,111863.0,1,52700.0,1,1,9.0158888888888,3411659.0,8202060.0,5153544.0,64345.456805556,413818.0,0,3036208.0,1028645.0,579.0,39110.0,0,0.21205555555556
1783,2020-01-09 22:17:00,83.80000000000001,1,0,28627835.0,2207090.0,6486503.0,2807.0,0,8647042.0,386.0,185996.0,2132249.0,0.0,21189129.0,7328.8623333334,1,678.0,9370529.0,0,1138.0,1637.5433888889,1088.8165,1013.67213888888,0,323462.0,0,1971442.0,15038.0706944444,126879157.0,7414.0,3836949.0,0,6445.0,92512.0,4255492.0,4898.0,0.0,4273.0,1447447.0,16479467.0,0,132583.0,1380.03055555556,0,0,1016.96488888888,9874.0,0,139522038.0,4977315.0,7136.0,36777137.0,1205.0,0.0,8386.9424166666,1,32321.321888888,215430.0,3993.0,112279.0,1,53156.0,1,1,9.0578888888888,3454988.0,8288650.0,5207745.0,64876.892083334,414826.0,0,3072412.0,1029243.0,585.0,39246.0,0,0.21205555555556
1783,2020-01-09 22:18:00,83.00000000000001,1,0,28766330.0,2234840.0,6564568.0,2837.0,0,8719666.0,386.0,188148.0,2144882.0,0.0,21440434.0,7382.24597222228,1,678.0,9453821.0,0,1146.0,1656.368111111122,1102.0275,1025.218444444436,0,328270.0,0,1982034.0,15126.01408333328,128361814.0,7414.0,3887903.0,0,6473.0,93385.0,4302304.0,4955.0,0.0,4297.0,1464100.0,16636172.0,0,134767.0,1394.341000000004,0,0,1030.679861111102,9874.0,0,141188911.0,5025597.0,7244.0,37230677.0,1225.0,0.0,8442.07663888882,1,32451.7659999992,215722.0,4047.0,112895.0,1,54762.0,1,1,9.30997222222214,3487904.0,8396675.0,5260895.0,65743.7685277784,417422.0,0,3120645.0,1033845.0,588.0,39490.0,0,0.215333333333338
1783,2020-01-09 22:19:00,81.60000000000001,1,0,29109846.0,2264690.0,6711577.0,2904.0,0,8860558.0,390.0,191857.0,2166101.0,0.0,21904474.0,7487.67844444452,1,678.0,9642857.0,0,1158.0,1689.061666666678,1124.198361111112,1048.399555555546,0,336386.0,0,1998938.0,15290.12305555552,131024496.0,7414.0,3961871.0,0,6669.0,94909.0,4393677.0,5067.0,0.0,4357.0,1488268.0,16916477.0,0,138308.0,1421.102472222226,0,0,1052.007611111102,9874.0,0,144185359.0,5109694.0,7451.0,38001053.0,1246.0,0.0,8563.98786111104,1,32839.8065833324,216683.0,4137.0,113851.0,1,56990.0,1,1,9.8961388888888,3554880.0,8602655.0,5359730.0,67212.7414722228,424114.0,0,3193741.0,1044882.0,603.0,39910.0,0,0.215972222222226
1783,2020-01-09 22:20:00,77.4,1,0,30904221.0,2363345.0,7208858.0,3114.0,0,9384706.0,418.0,202845.0,2258126.0,0.0,23277538.0,7959.54463888896,1,682.0,10454969.0,0,1274.0,1795.5223888889,1186.963138888888,1110.749861111102,0,375871.0,0,2069876.0,16055.76736111106,140134014.0,7414.0,4231916.0,0,7411.0,103153.0,4687675.0,5409.0,0.0,4541.0,1553200.0,18032072.0,0,151644.0,1500.845638888894,0,0,1111.693527777768,9874.0,0,154257343.0,5430652.0,7949.0,40575365.0,1402.0,0.0,9077.75730555548,1,34668.2036944436,233411.0,4422.0,120623.0,1,64143.0,1,1,11.6796944444444,3782276.0,9265830.0,5703921.0,72514.8578611118,458238.0,0,3476570.0,1093216.0,697.0,42647.0,0,0.271750000000004
1783,2020-01-09 22:21:00,76.00000000000001,1,0,31142751.0,2406425.0,7324511.0,3166.0,0,9500566.0,422.0,205833.0,2290610.0,0.0,23648458.0,8058.32241666674,1,682.0,10579049.0,0,1298.0,1817.83027777779,1202.761472222222,1126.884944444436,0,383347.0,0,2093744.0,16242.17752777774,142259049.0,7414.0,4306126.0,0,7439.0,105149.0,4752355.0,5493.0,0.0,4587.0,1570032.0,18312857.0,0,155344.0,1521.121388888894,0,0,1126.307361111102,9874.0,0,156598917.0,5492532.0,8069.0,41227194.0,1446.0,0.0,9191.33938888882,1,35292.7704722214,235804.0,4497.0,121847.0,1,65140.0,1,1,11.9325555555554,3852060.0,9421187.0,5788212.0,73389.1857777784,462031.0,0,3532427.0,1098702.0,721.0,43151.0,0,0.272138888888894
1783,2020-01-09 22:22:00,74.4,1,0,31976017.0,2440941.0,7483979.0,3224.0,0,9696142.0,426.0,209804.0,2323911.0,0.0,24096790.0,8224.20588888896,1,682.0,10842701.0,0,1318.0,1849.2831388889,1224.586638888888,1146.173111111102,0,396231.0,0,2119065.0,16524.51055555552,145317181.0,7414.0,4397888.0,0,7523.0,107190.0,4867184.0,5640.0,0.0,4650.0,1593669.0,18598832.0,0,160825.0,1548.53519444445,0,0,1144.464805555546,9874.0,0,159946066.0,5626640.0,8216.0,42134119.0,1479.0,0.0,9374.82872222216,1,36115.9510833324,242229.0,4635.0,123260.0,1,67157.0,1,1,12.1485833333332,3939108.0,9642280.0,5917323.0,75251.3109166674,473095.0,0,3616856.0,1118072.0,740.0,43839.0,0,0.277833333333338
1783,2020-01-09 22:23:00,73.80000000000001,1,0,32307172.0,2446416.0,7553006.0,3260.0,0,9798742.0,427.0,211940.0,2343435.0,0.0,24294550.0,8306.42469444452,1,682.0,11006753.0,0,1326.0,1869.4066388889,1237.144305555556,1157.951055555546,0,400664.0,0,2134169.0,16692.86755555552,146908518.0,7414.0,4450720.0,0,7579.0,108214.0,4926809.0,5691.0,0.0,4686.0,1604921.0,18790442.0,0,163386.0,1565.623222222226,0,0,1157.660999999992,9874.0,0,161640929.0,5704303.0,8312.0,42536383.0,1499.0,0.0,9458.27477777772,1,36516.1281944436,244153.0,4680.0,124027.0,1,68037.0,1,1,12.2213888888888,3992967.0,9754512.0,5967334.0,76324.4140555562,478927.0,0,3660785.0,1121725.0,767.0,44141.0,0,0.277833333333338
1783,2020-01-09 22:24:00,73.20000000000002,1,0,32456797.0,2474481.0,7650466.0,3302.0,0,9882046.0,439.0,213689.0,2357839.0,0.0,24536758.0,8382.42538888896,1,682.0,11160185.0,0,1359.0,1884.84291666668,1246.063027777778,1166.159472222214,0,405368.0,0,2144173.0,16813.50402777774,148423834.0,7414.0,4489800.0,0,7593.0,109227.0,4974777.0,5751.0,0.0,4689.0,1618782.0,19041617.0,0,165360.0,1577.781472222226,0,0,1165.88563888888,9875.0,0,163274028.0,5751493.0,8372.0,43024772.0,1527.0,0.0,9544.13961111104,1,36976.1675277768,247023.0,4716.0,124971.0,1,69217.0,1,1,12.3233333333332,4032266.0,9856336.0,6017025.0,77230.7505000006,484755.0,0,3701413.0,1124442.0,773.0,44481.0,0,0.279500000000004
1783,2020-01-09 22:25:00,71.80000000000001,1,0,33008272.0,2523757.0,7768234.0,3350.0,0,10004315.0,455.0,217285.0,2382209.0,0.0,24870022.0,8506.04150000006,1,682.0,11363597.0,0,1371.0,1906.00058333334,1257.327416666666,1178.245833333324,0,412576.0,0,2162990.0,17009.3763333333,150517255.0,7414.0,4549461.0,0,7635.0,110879.0,5039403.0,5827.0,0.0,4713.0,1637731.0,19249412.0,0,167547.0,1594.48902777778,0,0,1176.76902777777,9875.0,0,165514032.0,5855558.0,8466.0,43638944.0,1560.0,0.0,9670.68622222216,1,37369.1642777768,252771.0,4758.0,126483.0,1,70710.0,1,1,12.41825,4069940.0,9981081.0,6087260.0,78719.0137777784,493888.0,0,3754778.0,1166991.0,788.0,44933.0,0,0.283138888888894
1783,2020-01-09 22:26:00,70.4,1,0,33615862.0,2555167.0,7925399.0,3410.0,0,10158407.0,455.0,221629.0,2404913.0,0.0,25295518.0,8651.5985833334,1,682.0,11616869.0,0,1380.0,1936.5333888889,1277.71863888889,1198.597833333324,0,418052.0,0,2181446.0,17231.2614722222,153241736.0,7415.0,4634234.0,0,7636.0,112019.0,5127078.0,5905.0,0.0,4746.0,1655201.0,19501787.0,0,171263.0,1621.2186388889,0,0,1196.294833333324,9875.0,0,168484246.0,5932271.0,8637.0,44361188.0,1560.0,0.0,9838.5509166666,1,38148.3510555546,253995.0,4827.0,127391.0,1,71243.0,1,1,12.5123055555554,4121927.0,10162774.0,6155820.0,80383.562333334,501644.0,0,3810799.0,1189832.0,821.0,45297.0,0,0.283611111111116
1783,2020-01-09 22:27:00,69.60000000000001,1,0,34212067.0,2559142.0,8004828.0,3446.0,0,10258559.0,459.0,224017.0,2430301.0,0.0,25544399.0,8766.94736111118,1,686.0,11758841.0,0,1392.0,1954.70611111112,1288.685944444444,1209.632166666658,0,425825.0,0,2201423.0,17426.1231388888,154825428.0,7415.0,4680343.0,0,7678.0,113960.0,5174216.0,5966.0,0.0,4756.0,1666530.0,19641242.0,0,173459.0,1637.73502777778,0,0,1204.632361111102,9875.0,0,170215430.0,5993995.0,8715.0,44788364.0,1572.0,0.0,9953.9201666666,1,38615.9267777768,260563.0,4875.0,129160.0,1,72523.0,1,1,12.6651666666666,4158379.0,10244242.0,6199065.0,81172.2637500006,509324.0,0,3852056.0,1220304.0,830.0,46125.0,0,0.286500000000004
1783,2020-01-09 22:28:00,68.80000000000001,1,0,34461862.0,2597962.0,8106188.0,3482.0,0,10353287.0,459.0,226446.0,2449037.0,0.0,25832399.0,8853.56016666674,1,686.0,11883533.0,0,1400.0,1973.29652777778,1300.19536111112,1222.07105555554,0,428774.0,0,2216000.0,17571.0846388888,156491037.0,7416.0,4731419.0,0,7692.0,114798.0,5221077.0,6020.0,0.0,4774.0,1681578.0,19866167.0,0,175848.0,1655.74961111112,0,0,1216.656861111102,9875.0,0,172068047.0,6040834.0,8802.0,45252620.0,1600.0,0.0,10053.9399166666,1,39104.2608055546,261235.0,4941.0,129981.0,1,74077.0,1,1,12.7701388888888,4197808.0,10352954.0,6259485.0,82097.0657777784,513736.0,0,3891756.0,1226336.0,833.0,46370.0,0,0.286500000000004
1783,2020-01-09 22:29:00,68.20000000000002,1,0,34724422.0,2611852.0,8177097.0,3521.0,0,10438175.0,494.0,228118.0,2460842.0,0.0,26034155.0,8933.79544444452,1,691.0,12029645.0,0,1405.0,1990.74925000002,1308.82669444444,1231.7105,0,432758.0,0,2225972.0,17693.6710277778,157854279.0,7416.0,4772836.0,0,7706.0,115518.0,5263315.0,6053.0,0.0,4780.0,1692960.0,19999427.0,0,177534.0,1667.32511111112,0,0,1225.45266666666,9875.0,0,173564984.0,6084761.0,8901.0,45595808.0,1608.0,0.0,10128.85361111104,1,39339.9347499992,263095.0,4965.0,130565.0,1,74945.0,1,1,12.8707222222222,4226681.0,10438499.0,6302905.0,83118.840583334,518348.0,0,3928712.0,1233265.0,845.0,46692.0,0,0.292388888888894
1783,2020-01-09 22:30:00,67.60000000000001,1,0,34991948.0,2618467.0,8265058.0,3563.0,0,10551239.0,506.0,230767.0,2476058.0,0.0,26263703.0,9031.1587222223,1,695.0,12195785.0,0,1417.0,2006.36819444446,1318.21513888888,1241.61683333332,0,437103.0,0,2237862.0,17858.5885833332,159586911.0,7416.0,4823592.0,0,7720.0,116282.0,5321971.0,6104.0,0.0,4808.0,1702913.0,20235572.0,0,179694.0,1681.32927777778,0,0,1234.33702777776,9875.0,0,175418160.0,6165907.0,8973.0,46064180.0,1612.0,0.0,10227.4271666666,1,39792.5399444436,265237.0,4989.0,131249.0,1,76058.0,1,1,12.9360833333332,4257855.0,10558127.0,6349785.0,84319.8006111118,523576.0,0,3972248.0,1238543.0,851.0,46913.0,0,0.292388888888894
1783,2020-01-09 22:31:00,66.20000000000002,1,0,35693993.0,2661698.0,8428571.0,3659.0,0,10776995.0,522.0,235567.0,2516356.0,0.0,26724167.0,9224.76900000006,1,695.0,12504053.0,0,1437.0,2038.82069444446,1339.70416666666,1263.99944444444,0,444483.0,0,2272954.0,18242.5302222222,162895987.0,7416.0,4920809.0,0,7720.0,117978.0,5435985.0,6204.0,0.0,4848.0,1726182.0,20617143.0,0,184071.0,1711.59655555556,0,0,1253.25275,9875.0,0,178984801.0,6281347.0,9139.0,46957820.0,1659.0,0.0,10430.2218055554,1,40602.5307499992,271029.0,5049.0,132915.0,1,77370.0,1,1,12.9949444444444,4318500.0,10754180.0,6450665.0,86660.652194446,537301.0,0,4056937.0,1256782.0,890.0,47454.0,0,0.292388888888894
1783,2020-01-09 22:32:00,64.80000000000001,1,0,36569288.0,2735423.0,8556493.0,3723.0,0,10966775.0,530.0,239693.0,2542385.0,0.0,27060935.0,9418.1833611112,1,695.0,12823169.0,0,1438.0,2074.96877777778,1361.21686111112,1282.32444444444,0,450695.0,0,2291770.0,18585.7635833332,165595652.0,7416.0,4996358.0,0,7762.0,119906.0,5527917.0,6327.0,0.0,4903.0,1752202.0,20888193.0,0,187008.0,1744.51208333334,0,0,1272.29902777776,12488.0,0,181864886.0,6374960.0,9265.0,47596760.0,1680.0,0.0,10630.3666666666,1,41269.3997499992,278769.0,5127.0,135144.0,1,78454.0,1,1,13.0478888888888,4379211.0,10921216.0,6545190.0,88776.259111112,552637.0,0,4123217.0,1318013.0,902.0,47867.0,0,0.292388888888894
1783,2020-01-09 22:33:00,64.00000000000001,1,0,36902618.0,2751653.0,8648114.0,3762.0,0,11066483.0,530.0,242061.0,2566713.0,0.0,27291671.0,9524.5596666668,1,695.0,12986417.0,0,1443.0,2096.15894444446,1371.76483333334,1291.88330555554,0,453417.0,0,2310111.0,18758.5726944444,167203214.0,7416.0,5045491.0,0,7763.0,120798.0,5574261.0,6369.0,0.0,4936.0,1768015.0,21102784.0,0,188720.0,1756.63191666668,0,0,1280.6548611111,12488.0,0,183542081.0,6456705.0,9337.0,48060656.0,1696.0,0.0,10744.6268888888,1,41697.246888888,281865.0,5169.0,136452.0,1,78858.0,1,1,13.1140555555554,4434487.0,11028508.0,6598075.0,89819.756055556,559333.0,0,4158783.0,1324539.0,920.0,48083.0,0,0.292388888888894
1783,2020-01-09 22:34:00,63.400000000000006,1,0,37090628.0,2794673.0,8763715.0,3796.0,0,11136600.0,530.0,244041.0,2588264.0,0.0,27463175.0,9594.9469444446,1,699.0,13094297.0,0,1452.0,2109.93197222224,1377.84238888888,1299.52769444444,0,459050.0,0,2322620.0,18908.6863888888,168466367.0,7417.0,5083293.0,0,7763.0,122562.0,5604277.0,6423.0,0.0,4970.0,1779315.0,21422914.0,0,190008.0,1765.1723888889,0,0,1287.071,12488.0,0,184827833.0,6526697.0,9394.0,48548408.0,1704.0,0.0,10811.7885,1,42078.3059722214,285185.0,5197.0,138749.0,1,79279.0,1,1,13.129111111111,4471381.0,11102566.0,6640061.0,90501.027027778,563741.0,0,4185340.0,1329245.0,929.0,48376.0,0,0.292388888888894
1783,2020-01-09 22:35:00,60.60000000000001,1,0,38338223.0,2897918.0,9108183.0,3958.0,0,11582340.0,574.0,253074.0,2669157.0,0.0,28436135.0,9967.866,1,763.0,13697537.0,0,1512.0,2187.0401388889,1429.51438888888,1347.16355555554,0,477946.0,0,2387137.0,19565.49175,174750921.0,8482.0,5261375.0,0,7791.0,128662.0,5813809.0,6657.0,0.0,5327.0,1835275.0,22241509.0,0,196933.0,1830.65291666668,0,0,1335.67208333332,12943.0,0,191568035.0,6794718.0,9781.0,50348073.0,1761.0,0.0,11201.5095555554,1,43766.7584722214,300441.0,5333.0,146547.0,1,82075.0,1,1,13.443361111111,4613328.0,11481859.0,6859636.0,94639.362083334,589937.0,0,4327857.0,1360042.0,965.0,50681.0,0,0.296277777777782
1783,2020-01-09 22:36:00,59.20000000000002,1,0,38858634.0,2961368.0,9244296.0,4033.0,0,11828220.0,582.0,257551.0,2711765.0,0.0,28847831.0,10161.3045277778,1,847.0,13966397.0,0,1544.0,2225.23383333334,1459.93180555556,1374.63622222222,0,488612.0,0,2427358.0,19984.1744166666,177746034.0,8482.0,5350799.0,0,7805.0,133882.0,5919845.0,6747.0,0.0,5382.0,1865640.0,22711459.0,0,199781.0,1868.37822222222,0,0,1363.62425,12943.0,0,194746431.0,6927292.0,9977.0,51144033.0,1769.0,0.0,11390.9109166666,1,44683.2888333324,311201.0,5423.0,158427.0,1,83548.0,1,1,13.4911944444444,4715703.0,11650019.0,6986856.0,96451.621055556,604045.0,0,4401337.0,1386614.0,968.0,53169.0,0,0.296277777777782
1783,2020-01-09 22:37:00,57.60000000000001,1,0,39211254.0,3027504.0,9384432.0,4102.0,0,12017629.0,594.0,262251.0,2743645.0,0.0,29236619.0,10319.4857777778,1,851.0,14218566.0,0,1560.0,2258.00491666668,1482.85230555556,1397.44691666666,0,496292.0,0,2457470.0,20271.0415555556,180524085.0,9698.0,5428811.0,0,7833.0,136446.0,6015738.0,6858.0,0.0,5530.0,1892868.0,23035175.0,0,202713.0,1896.75705555556,0,0,1388.63180555554,12943.0,0,197701358.0,7065365.0,10199.0,51788758.0,1789.0,0.0,11541.563111111,1,45370.2120277768,315294.0,5483.0,161987.0,1,85280.0,1,1,13.550861111111,4788958.0,11857372.0,7108786.0,98411.988527778,614609.0,0,4456237.0,1394219.0,971.0,53925.0,0,0.296277777777782
1783,2020-01-09 22:38:00,56.20000000000002,1,0,39465819.0,3125289.0,9504636.0,4156.0,0,12213757.0,606.0,266657.0,2773266.0,0.0,29588771.0,10487.649138889,1,859.0,14533590.0,0,1584.0,2289.35900000002,1505.895,1420.22575,0,502956.0,0,2484915.0,20582.931611111,183148454.0,15323.0,5512671.0,0,7861.0,138415.0,6110927.0,6942.0,0.0,5557.0,1927981.0,23495705.0,0,204683.0,1928.14702777778,0,0,1411.89955555554,12944.0,0,200340202.0,7216763.0,10325.0,52524286.0,1838.0,0.0,11721.5018888888,1,46091.413388888,318850.0,5567.0,163473.0,1,87057.0,1,1,13.67475,4851450.0,11996933.0,7216052.0,100168.451583334,622425.0,0,4522733.0,1397834.0,974.0,54654.0,0,0.296277777777782
1783,2020-01-09 22:39:00,55.000000000000014,1,0,39633474.0,3219399.0,9704976.0,4241.0,0,12438901.0,616.0,269971.0,2818647.0,0.0,30044999.0,10635.5683333334,1,859.0,14858322.0,0,1604.0,2321.04508333334,1529.1555,1444.3556111111,0,508808.0,0,2520384.0,20914.9300833332,186394510.0,15323.0,5618475.0,0,7861.0,140957.0,6221633.0,7029.0,0.0,5608.0,1967676.0,24462290.0,0,206479.0,1953.93886111112,0,0,1434.65683333332,12944.0,0,203352029.0,7428455.0,10484.0,53840434.0,1882.0,0.0,11869.1415277778,1,46799.3980833324,320310.0,5657.0,164941.0,1,88057.0,1,1,13.7285,5004019.0,12140150.0,7354877.0,102526.196694446,628289.0,0,4635058.0,1398614.0,983.0,55214.0,0,0.296277777777782
1783,2020-01-09 22:40:00,54.400000000000006,1,0,39659575.0,3246775.0,9736752.0,4259.0,0,12505333.0,621.0,271788.0,2831300.0,0.0,30153131.0,10674.7007777778,1,860.0,14922750.0,0,1608.0,2334.67952777778,1538.53041666666,1453.18294444444,0,510184.0,0,2533948.0,21001.285611111,187254567.0,15323.0,5649319.0,0,7861.0,141637.0,6256098.0,7063.0,0.0,5630.0,1979476.0,24558515.0,0,207739.0,1965.78641666668,0,0,1444.28963888888,12944.0,0,204212005.0,7501905.0,10565.0,54065842.0,1888.0,0.0,11909.0812777778,1,46977.881138888,320558.0,5684.0,165317.0,1,88363.0,1,1,13.7288888888888,5034010.0,12208486.0,7398022.0,103128.776472222,630301.0,0,4650092.0,1398835.0,986.0,55477.0,0,0.296277777777782
1783,2020-01-09 22:41:00,53.20000000000002,1,0,39764815.0,3317246.0,9808836.0,4307.0,0,12655045.0,621.0,274649.0,2856145.0,0.0,30394343.0,10815.286388889,1,876.0,15164371.0,0,1672.0,2357.34880555556,1558.73263888888,1473.29455555554,0,514568.0,0,2559152.0,21294.967861111,189226274.0,15323.0,5714821.0,0,7889.0,143409.0,6326052.0,7165.0,0.0,5645.0,2006080.0,24889190.0,0,210211.0,1989.2813888889,0,0,1463.111,12944.0,0,206242761.0,7601083.0,10662.0,54687934.0,1972.0,0.0,12037.7145277778,1,47700.3279999992,321406.0,5756.0,166317.0,1,90164.0,1,1,13.796861111111,5084697.0,12323834.0,7477982.0,104207.742361112,636013.0,0,4698848.0,1399694.0,989.0,55817.0,0,0.296277777777782
1783,2020-01-09 22:42:00,52.000000000000014,1,0,40504255.0,3370481.0,9912916.0,4370.0,0,12836701.0,629.0,278769.0,2881253.0,0.0,30709211.0,10990.7798333334,1,884.0,15530923.0,0,1716.0,2388.75677777778,1582.89266666666,1493.5833611111,0,520576.0,0,2584240.0,21698.839111111,191823815.0,15324.0,5799297.0,0,7945.0,145146.0,6414844.0,7261.0,0.0,5819.0,2031869.0,25181705.0,0,213464.0,2017.38316666668,0,0,1484.70813888888,15089.0,0,209042350.0,7711739.0,10830.0,55303930.0,2032.0,0.0,12217.9141944444,1,48576.0693611102,323515.0,5810.0,168025.0,1,92856.0,1,1,13.8725277777776,5128118.0,12484707.0,7566877.0,105887.129694446,646165.0,0,4752682.0,1438525.0,995.0,56410.0,0,0.296277777777782
1783,2020-01-09 22:43:00,50.80000000000001,1,0,40841410.0,3425351.0,10040264.0,4427.0,0,12998401.0,633.0,282633.0,2911125.0,0.0,31072104.0,11120.9549722222,1,884.0,15748579.0,0,1752.0,2417.76266666668,1605.14802777778,1514.52205555554,0,527712.0,0,2608857.0,21946.2541666666,194320365.0,15324.0,5881329.0,0,7959.0,146999.0,6496304.0,7333.0,0.0,5846.0,2056901.0,25507415.0,0,216908.0,2043.04825,0,0,1504.82794444444,15089.0,0,211655078.0,7831053.0,10972.0,55990163.0,2089.0,0.0,12355.6610555554,1,49288.7638333324,325911.0,5882.0,169186.0,1,95589.0,1,1,13.9038055555554,5205117.0,12638224.0,7641717.0,107412.577222222,653897.0,0,4808306.0,1443296.0,1001.0,56966.0,0,0.301861111111116
1783,2020-01-09 22:44:00,49.20000000000002,1,0,41254585.0,3492941.0,10172856.0,4490.0,0,13185613.0,639.0,286941.0,2942402.0,0.0,31400220.0,11271.3051666668,1,884.0,16090867.0,0,1789.0,2451.22261111112,1629.79863888888,1543.528,0,535416.0,0,2631605.0,22263.3705555556,197069342.0,17560.0,5974321.0,0,7987.0,148992.0,6591772.0,7412.0,0.0,5907.0,2085301.0,25893830.0,0,220073.0,2075.9135,0,0,1531.15944444444,15089.0,0,214468071.0,8009504.0,11179.0,56837675.0,2145.0,0.0,12523.062611111,1,50071.1125833324,327288.0,5972.0,170662.0,1,98761.0,1,1,13.948611111111,5278359.0,12838569.0,7764647.0,109189.148833334,663677.0,0,4880726.0,1453189.0,1007.0,57590.0,0,0.301861111111116
1783,2020-01-09 22:45:00,48.000000000000014,1,0,41591650.0,3518861.0,10345052.0,4565.0,0,13418653.0,700.0,291811.0,2984250.0,0.0,31830852.0,11414.7255,1,928.0,16365559.0,0,1850.0,2490.23541666668,1661.88955555556,1578.84875,0,542717.0,0,2664570.0,22576.8953333332,200327818.0,17560.0,6077102.0,0,8057.0,151768.0,6713669.0,7551.0,0.0,6042.0,2111766.0,26413925.0,0,224817.0,2111.82211111112,0,0,1562.18302777776,15089.0,0,217881819.0,8156404.0,11407.0,57790535.0,2185.0,0.0,12678.1914722222,1,50903.317527777,328414.0,6113.0,172550.0,1,100877.0,1,1,14.07475,5389808.0,13065777.0,7897822.0,111256.959055556,672809.0,0,4961970.0,1457076.0,1022.0,58338.0,0,0.301861111111116
1783,2020-01-09 22:46:00,46.60000000000001,1,0,41952911.0,3563696.0,10472152.0,4628.0,0,13641157.0,709.0,296504.0,3020182.0,0.0,32191476.0,11580.627888889,1,932.0,16702171.0,0,1870.0,2522.39633333334,1689.15616666666,1608.72594444444,0,548909.0,0,2697255.0,22968.953361111,203332182.0,18685.0,6168786.0,0,8071.0,154594.0,6823446.0,7644.0,0.0,6105.0,2137911.0,26791565.0,0,227713.0,2142.34155555556,0,0,1590.55788888888,15089.0,0,220999531.0,8292306.0,11572.0,58510175.0,2221.0,0.0,12846.6321388888,1,51712.9691944436,330847.0,6200.0,174514.0,1,102162.0,1,1,14.3781666666666,5459969.0,13253650.0,7992042.0,113222.8035,684117.0,0,5035553.0,1460079.0,1023.0,58904.0,0,0.301861111111116
1783,2020-01-09 22:47:00,45.20000000000002,1,0,42405027.0,3621011.0,10572500.0,4691.0,0,13837765.0,709.0,301124.0,3056402.0,0.0,32517276.0,11764.5753055556,1,932.0,16959859.0,0,1871.0,2549.57319444446,1712.12852777778,1632.39902777776,0,553597.0,0,2732460.0,23291.391861111,205992312.0,19825.0,6261326.0,0,8071.0,156999.0,6919919.0,7725.0,0.0,6189.0,2165407.0,27083825.0,0,230543.0,2167.54208333334,0,0,1613.64827777776,15453.0,0,223834130.0,8371086.0,11761.0,59138819.0,2225.0,0.0,13019.867611111,1,52390.81561111,332583.0,6276.0,175779.0,1,102851.0,1,1,14.4886388888888,5520939.0,13434371.0,8083218.0,114900.98275,691817.0,0,5090989.0,1482504.0,1023.0,59348.0,0,0.301861111111116
