source,time_step,RUL,event,Spec_1_Cat1,459_8,272_3,272_0,459_18,Spec_1_Cat12,158_7,397_7,272_1,Spec_7_Cat1
2187,2020-01-11 20:16:00,3.7999999999999545,1,0,14830.846749999968,292768250.0,13088367.0,0.6357500000000041,0,11243184.0,4712550.0,24650916.0,1
2205,2020-01-11 20:50:00,281.4,1,0,163.01991666666646,275327.0,717067.0,0.0,0,198300.0,73100.0,301860.0,0
2205,2020-01-11 20:51:00,281.2,1,0,172.50555555555644,289887.0,719277.0,0.0,0,205584.0,74240.0,308386.0,0
2205,2020-01-11 20:52:00,277.6,1,0,276.2731111111044,466428.0,1319799.0,0.0,0,349656.0,145645.0,578253.0,0
2205,2020-01-11 20:53:00,276.4,1,0,301.80930555556444,495574.0,1498159.0,0.0029722222222222,0,385645.0,160238.0,656058.0,0
2205,2020-01-11 20:54:00,276.2,1,0,312.0872500000044,522354.0,1631513.0,0.0029722222222222,0,400537.0,165843.0,690963.0,0
2205,2020-01-11 20:55:00,274.8,1,0,369.3307500000044,558000.0,1849484.0,0.0029722222222222,0,462205.0,181131.0,737751.0,0
2205,2020-01-11 20:56:00,273.4,1,0,387.6236388888845,643332.0,2207725.0,0.0029722222222222,0,489205.0,195255.0,850852.0,0
2205,2020-01-11 20:57:00,272.0,1,0,432.3183055555644,718616.0,2450981.0,0.0029722222222222,0,550813.0,212711.0,928618.0,0
2205,2020-01-11 20:58:00,270.6,1,0,490.9645000000044,814712.0,2663700.0,0.0029722222222222,0,598837.0,246583.0,991278.0,0
2205,2020-01-11 20:59:00,269.2,1,0,520.8517500000045,912836.0,2798978.0,0.0029722222222222,0,665461.0,263404.0,1078001.0,0
2205,2020-01-11 21:00:00,267.8,1,0,592.4299722222244,1076701.0,3014362.0,0.0029722222222222,0,743353.0,295852.0,1188605.0,0
2205,2020-01-11 21:01:00,267.4,1,0,600.1315555555644,1146706.0,3177954.0,0.0029722222222222,0,750373.0,311952.0,1252058.0,0
2205,2020-01-11 21:02:00,266.8,1,0,607.4052777777845,1163255.0,3342482.0,0.0029722222222222,0,763165.0,319304.0,1278175.0,0
2205,2020-01-11 21:03:00,265.2,1,0,657.2176944444444,1270050.0,3582592.0,0.0029722222222222,0,822553.0,354256.0,1381512.0,0
2205,2020-01-11 21:04:00,264.0,1,0,709.0233333333244,1358151.0,3677310.0,0.0029722222222222,0,879193.0,386176.0,1453194.0,0
2205,2020-01-11 21:05:00,262.0,1,0,830.2928611111043,1489971.0,3995511.0,0.0029722222222222,0,986245.0,442664.0,1623715.0,0
2205,2020-01-11 21:06:00,261.2,1,0,867.3224166666644,1512773.0,4051762.0,0.0029722222222222,0,1010125.0,457542.0,1685374.0,0
2205,2020-01-11 21:07:00,259.8,1,0,896.6199722222244,1570987.0,4267952.0,0.0029722222222222,0,1055905.0,480667.0,1774580.0,0
2205,2020-01-11 21:08:00,258.4,1,0,957.5202500000044,1642188.0,4390607.0,0.0029722222222222,0,1126789.0,511398.0,1838072.0,0
2205,2020-01-11 21:09:00,257.2,1,0,1033.8793611111046,1720852.0,4537182.0,0.0029722222222222,0,1195609.0,547243.0,1886081.0,0
2205,2020-01-11 21:10:00,255.4,1,0,1114.5771388888843,1837618.0,4722329.0,0.0029722222222222,0,1261490.0,583057.0,2042966.0,0
2205,2020-01-11 21:11:00,254.0,1,0,1183.6688333333243,1914201.0,4951129.0,0.0029722222222222,0,1319306.0,610973.0,2157548.0,0
2205,2020-01-11 21:12:00,252.8,1,0,1213.1175833333243,1985454.0,5033926.0,0.0029722222222222,0,1342982.0,646605.0,2220416.0,0
2205,2020-01-11 21:13:00,251.4,1,0,1251.5879444444445,2085424.0,5230629.0,0.0029722222222222,0,1399730.0,673974.0,2258636.0,0
2205,2020-01-11 21:14:00,249.8,1,0,1319.2548611111044,2158198.0,5423445.0,0.0029722222222222,0,1473626.0,716242.0,2323259.0,0
2205,2020-01-11 21:15:00,248.4,1,0,1379.6956111111044,2228814.0,5566952.0,0.0029722222222222,0,1526594.0,742438.0,2520612.0,0
2205,2020-01-11 21:16:00,247.0,1,0,1426.0324444444443,2278578.0,5690401.0,0.0029722222222222,0,1584398.0,773088.0,2622519.0,0
2205,2020-01-11 21:17:00,245.6,1,0,1468.9865000000043,2405757.0,5850145.0,0.0029722222222222,0,1612262.0,818621.0,2714065.0,0
2205,2020-01-11 21:18:00,244.2,1,0,1510.0174166666643,2491454.0,5917251.0,0.0029722222222222,0,1671698.0,847270.0,2767625.0,0
2205,2020-01-11 21:19:00,242.8,1,0,1557.6583888888845,2576956.0,6011956.0,0.0029722222222222,0,1704254.0,893975.0,2809836.0,0
2205,2020-01-11 21:20:00,241.4,1,0,1604.5038888888846,2623978.0,6103034.0,0.0029722222222222,0,1760522.0,925555.0,2916917.0,0
2205,2020-01-11 21:21:00,240.0,1,0,1653.4402222222243,2667931.0,6190875.0,0.0063055555555556,0,1835642.0,948723.0,3003679.0,0
2205,2020-01-11 21:22:00,239.0,1,0,1690.8416111111046,2717475.0,6279301.0,0.0063055555555556,0,1889498.0,976095.0,3050856.0,0
2205,2020-01-11 21:23:00,237.2,1,0,1755.0586388888846,2809139.0,6406116.0,0.0065,0,1966851.0,1027860.0,3178152.0,0
2205,2020-01-11 21:24:00,237.0,1,0,1777.4675555555646,2815483.0,6419428.0,0.0065,0,2008107.0,1032880.0,3214396.0,0
2205,2020-01-11 21:25:00,235.6,1,0,1826.9948611111045,2932860.0,6500483.0,0.0065,0,2045295.0,1074305.0,3319956.0,0
2205,2020-01-11 21:26:00,234.6,1,0,1871.1745277777848,2990424.0,6557008.0,0.0065,0,2099511.0,1096170.0,3351949.0,0
2205,2020-01-11 21:27:00,234.4,1,0,1875.4465277777845,2999758.0,6557008.0,0.0065,0,2100423.0,1101814.0,3351950.0,0
2205,2020-01-11 21:28:00,233.0,1,0,1951.7430555555648,3046013.0,6631537.0,0.0065,0,2157411.0,1134962.0,3415156.0,0
2205,2020-01-11 21:29:00,231.6,1,0,2009.5702777778445,3132671.0,6757988.0,0.0065,0,2217423.0,1166465.0,3522380.0,0
2205,2020-01-11 21:30:00,230.2,1,0,2093.0161111110447,3220733.0,6907384.0,0.0065,0,2325495.0,1198806.0,3610286.0,0
2205,2020-01-11 21:31:00,229.0,1,0,2134.3679722222446,3308912.0,7006145.0,0.0065,0,2370591.0,1239223.0,3652835.0,0
2205,2020-01-11 21:32:00,227.6,1,0,2157.676305555645,3403943.0,7171726.0,0.0065,0,2428732.0,1267264.0,3764856.0,0
2205,2020-01-11 21:33:00,226.0,1,0,2216.2843888888447,3507982.0,7342650.0,0.0065,0,2480272.0,1307436.0,3874758.0,0
2205,2020-01-11 21:34:00,224.8,1,0,2267.566472222245,3551194.0,7476135.0,0.0065,0,2552980.0,1339721.0,3938939.0,0
2205,2020-01-11 21:35:00,223.4,1,0,2349.744611111045,3617806.0,7646487.0,0.0125833333333334,0,2669320.0,1365157.0,4041093.0,0
2205,2020-01-11 21:36:00,222.0,1,0,2397.013944444445,3703736.0,7782806.0,0.0125833333333334,0,2740816.0,1398150.0,4218309.0,0
2205,2020-01-11 21:37:00,219.0,1,0,2492.7096944444447,3922877.0,8043781.0,0.0125833333333334,0,2837248.0,1475694.0,4383734.0,0
2205,2020-01-11 21:38:00,217.6,1,0,2562.6113333332446,3963879.0,8236805.0,0.0125833333333334,0,2883904.0,1518784.0,4522731.0,0
2205,2020-01-11 21:39:00,216.0,1,0,2590.031916666645,4003815.0,8451864.0,0.0125833333333334,0,2948969.0,1544437.0,4615616.0,0
2205,2020-01-11 21:40:00,214.8,1,0,2639.2986944444447,4096440.0,8730220.0,0.0125833333333334,0,3001985.0,1591901.0,4772058.0,0
2205,2020-01-11 21:41:00,214.2,1,0,2653.5933333332446,4133166.0,8863561.0,0.0125833333333334,0,3029597.0,1607417.0,4891567.0,0
2205,2020-01-11 21:42:00,213.4,1,0,2672.9039722222446,4151848.0,8954418.0,0.0125833333333334,0,3043613.0,1617658.0,4931529.0,0
2205,2020-01-11 21:43:00,212.4,1,0,2704.364472222245,4199780.0,9133012.0,0.0125833333333334,0,3096893.0,1640830.0,5023621.0,0
2205,2020-01-11 21:44:00,212.2,1,0,2707.934861111045,4248634.0,9183946.0,0.0125833333333334,0,3102797.0,1644623.0,5062998.0,0
2205,2020-01-11 21:45:00,210.6,1,0,2754.6927500000447,4355520.0,9493060.0,0.0125833333333334,0,3157889.0,1678517.0,5136318.0,0
2205,2020-01-11 21:46:00,209.2,1,0,2825.194111111045,4471519.0,9628313.0,0.0125833333333334,0,3229782.0,1707066.0,5280540.0,0
2205,2020-01-11 21:47:00,206.0,1,0,2898.640138888845,4551573.0,9878199.0,0.0125833333333334,0,3324150.0,1754527.0,5372216.0,0
2205,2020-01-11 21:48:00,203.6,1,0,2984.746444444445,4670809.0,10157803.0,0.0125833333333334,0,3344695.0,1786357.0,5498433.0,0
2205,2020-01-11 21:49:00,202.2,1,0,3013.552861111045,4776668.0,10397445.0,0.0125833333333334,0,3386912.0,1816229.0,5631514.0,0
2205,2020-01-11 21:50:00,200.8,1,0,3067.3653055556447,4932668.0,10544020.0,0.0125833333333334,0,3446276.0,1856643.0,5859638.0,0
2205,2020-01-11 21:51:00,199.4,1,0,3107.736111111045,4974190.0,10668183.0,0.0125833333333334,0,3506481.0,1882027.0,5939289.0,0
2205,2020-01-11 21:52:00,198.0,1,0,3159.8956111110447,5120648.0,11018312.0,0.0125833333333334,0,3543753.0,1915867.0,6145651.0,0
2205,2020-01-11 21:53:00,196.8,1,0,3209.334888888845,5200364.0,11228379.0,0.0125833333333334,0,3593890.0,1944532.0,6227135.0,0
2205,2020-01-11 21:54:00,195.4,1,0,3284.151277777845,5318703.0,11426759.0,0.0125833333333334,0,3682906.0,1983084.0,6383473.0,0
2205,2020-01-11 21:55:00,193.8,1,0,3331.9291111110447,5428800.0,11665244.0,0.0125833333333334,0,3745811.0,2021284.0,6511861.0,0
2205,2020-01-11 21:56:00,192.4,1,0,3361.844861111045,5617470.0,12060912.0,0.0125833333333334,0,3798719.0,2048416.0,6819129.0,0
2205,2020-01-11 21:57:00,192.0,1,0,3396.801972222245,5683861.0,12155110.0,0.0125833333333334,0,3835439.0,2062453.0,6862146.0,0
2205,2020-01-11 21:58:00,189.6,1,0,3454.982166666645,5899297.0,12567184.0,0.01575,0,3913307.0,2101598.0,7209441.0,0
2205,2020-01-11 21:59:00,188.8,1,0,3478.559250000045,5969758.0,12815445.0,0.01575,0,3933527.0,2119714.0,7332941.0,0
2205,2020-01-11 22:00:00,188.2,1,0,3494.553138888845,6006873.0,12869174.0,0.01575,0,3939659.0,2128404.0,7361762.0,0
2205,2020-01-11 22:01:00,187.0,1,0,3539.386555555645,6092023.0,12908408.0,0.01575,0,3992387.0,2156308.0,7442453.0,0
2205,2020-01-11 22:02:00,186.8,1,0,3547.0123055556446,6102294.0,12928376.0,0.01575,0,3997391.0,2160425.0,7446574.0,0
2205,2020-01-11 22:03:00,185.6,1,0,3591.8710833332448,6234101.0,13037745.0,0.01575,0,4038491.0,2201229.0,7523911.0,0
2205,2020-01-11 22:04:00,184.8,1,0,3617.7470555556447,6304275.0,13113561.0,0.01575,0,4064027.0,2226898.0,7591849.0,0
2205,2020-01-11 22:05:00,184.0,1,0,3638.6147777778447,6322684.0,13138196.0,0.01575,0,4105343.0,2236516.0,7626715.0,0
2205,2020-01-11 22:06:00,182.8,1,0,3694.404194444445,6436876.0,13219355.0,0.01575,0,4162811.0,2268505.0,7706626.0,0
2205,2020-01-11 22:07:00,180.0,1,0,3779.195194444445,6653937.0,13586930.0,0.01575,0,4233984.0,2345389.0,7957565.0,0
2205,2020-01-11 22:08:00,173.6,1,0,3991.989722222245,7009994.0,14252674.0,0.01575,0,4460544.0,2484310.0,8512444.0,0
2205,2020-01-11 22:09:00,171.6,1,0,4069.7946944444448,7115385.0,14379398.0,0.01575,0,4586340.0,2530771.0,8651687.0,0
2205,2020-01-11 22:10:00,170.2,1,0,4115.512888888845,7192722.0,14473817.0,0.01575,0,4618980.0,2565119.0,8767517.0,0
2205,2020-01-11 22:11:00,168.79999999999998,1,0,4165.322611111044,7298646.0,14591169.0,0.01575,0,4675608.0,2609208.0,8868202.0,0
2205,2020-01-11 22:12:00,167.39999999999998,1,0,4189.596305555645,7398109.0,14661200.0,0.01575,0,4702008.0,2635497.0,8898154.0,0
2205,2020-01-11 22:13:00,166.0,1,0,4253.962277777845,7563898.0,14759662.0,0.01575,0,4773936.0,2674134.0,9034589.0,0
2205,2020-01-11 22:14:00,164.6,1,0,4288.997750000045,7708004.0,14876987.0,0.01575,0,4837128.0,2700778.0,9113005.0,0
2205,2020-01-11 22:15:00,164.39999999999998,1,0,4312.111888888845,7743988.0,14897527.0,0.01575,0,4862964.0,2707070.0,9122183.0,0
2205,2020-01-11 22:16:00,163.2,1,0,4364.940861111045,7800590.0,14968468.0,0.01575,0,4923720.0,2726506.0,9176445.0,0
2205,2020-01-11 22:17:00,161.79999999999998,1,0,4410.072416666645,7916459.0,15088030.0,0.01575,0,4948920.0,2763786.0,9263766.0,0
2205,2020-01-11 22:18:00,160.79999999999998,1,0,4452.187277777845,8041207.0,15160506.0,0.01575,0,4998661.0,2810362.0,9304599.0,0
2205,2020-01-11 22:19:00,160.39999999999998,1,0,4460.321444444446,8053856.0,15182866.0,0.01575,0,5005105.0,2814798.0,9327986.0,0
2205,2020-01-11 22:20:00,159.0,1,0,4490.409000000045,8094650.0,15258552.0,0.01575,0,5073013.0,2842334.0,9402021.0,0
2205,2020-01-11 22:21:00,153.0,1,0,4665.5948055556455,8502473.0,15665907.0,0.025083333333334,0,5307469.0,2992843.0,9745806.0,0
2205,2020-01-11 22:22:00,147.0,1,0,4932.838527777845,8863093.0,16120244.0,0.038111111111112,0,5588690.0,3122919.0,10192096.0,0
2205,2020-01-11 22:23:00,145.79999999999998,1,0,4963.191666666645,8894202.0,16347459.0,0.038111111111112,0,5635082.0,3137767.0,10315284.0,0
2205,2020-01-11 22:24:00,143.2,1,0,5059.969638888845,9063436.0,16644379.0,0.038111111111112,0,5701167.0,3207173.0,10473624.0,0
2205,2020-01-11 22:25:00,142.6,1,0,5075.050111111045,9083638.0,16680519.0,0.038111111111112,0,5718243.0,3222641.0,10514730.0,0
2205,2020-01-11 22:26:00,136.39999999999998,1,0,5283.140055555646,9577755.0,17543511.0,0.038111111111112,0,5908492.0,3381569.0,10907681.0,0
2205,2020-01-11 22:27:00,134.0,1,0,5341.563472222245,9633967.0,17650709.0,0.038111111111112,0,5970724.0,3415334.0,10984212.0,0
2205,2020-01-11 22:28:00,127.2,1,0,5532.984750000045,10003128.0,18593157.0,0.038111111111112,0,6163828.0,3542290.0,11484517.0,0
2205,2020-01-11 22:29:00,124.6,1,0,5701.918194444445,10168020.0,18892053.0,0.038111111111112,0,6323393.0,3597208.0,11680401.0,0
2205,2020-01-11 22:30:00,118.6,1,0,5907.795111111045,10619758.0,20311718.0,0.038111111111112,0,6563573.0,3723186.0,12157358.0,0
2205,2020-01-11 22:31:00,112.6,1,0,6100.608444444445,10987892.0,21566816.0,0.038111111111112,0,6839045.0,3821798.0,12867574.0,0
2205,2020-01-11 22:32:00,106.39999999999998,1,0,6279.975666666645,11326192.0,22199045.0,0.056611111111112,0,7130718.0,3903170.0,13278595.0,0
2205,2020-01-11 22:33:00,104.79999999999998,1,0,6380.427027777845,11450485.0,22324755.0,0.056611111111112,0,7220514.0,3937622.0,13446672.0,0
2205,2020-01-11 22:34:00,100.39999999999998,1,0,6556.481361111045,11676165.0,22654552.0,0.108583333333334,0,7484214.0,4005386.0,13627515.0,0
2205,2020-01-11 22:35:00,98.2,1,0,6646.613472222245,11800510.0,22865035.0,0.19788888888889,0,7592226.0,4047618.0,13843757.0,0
2205,2020-01-11 22:36:00,92.0,1,0,6829.583444444445,12348265.0,23471056.0,0.23463888888888,0,7841106.0,4141627.0,14338160.0,0
2205,2020-01-11 22:37:00,91.2,1,0,6851.816805555644,12399004.0,23547601.0,0.23463888888888,0,7864854.0,4160283.0,14434308.0,0
2205,2020-01-11 22:38:00,90.6,1,0,6881.364972222245,12454151.0,23602709.0,0.23463888888888,0,7922970.0,4170351.0,14515558.0,0
2205,2020-01-11 22:39:00,84.6,1,0,7286.059916666645,13138952.0,24293464.0,0.26933333333334,0,8326566.0,4276476.0,15109359.0,0
2205,2020-01-11 22:40:00,80.19999999999999,1,0,7434.885638888846,13447910.0,24553530.0,0.28594444444444,0,8484894.0,4356049.0,15361169.0,0
2205,2020-01-11 22:41:00,73.79999999999998,1,0,7739.547250000046,13874817.0,25611237.0,0.29994444444444,0,8798142.0,4504057.0,16181079.0,0
2205,2020-01-11 22:42:00,70.0,1,0,7963.862861111044,14195800.0,25992358.0,0.29994444444444,0,9034987.0,4592082.0,16455600.0,0
2205,2020-01-11 22:43:00,67.39999999999998,1,0,8053.560194444446,14332781.0,26322103.0,0.29994444444444,0,9146599.0,4634019.0,16632725.0,0
2205,2020-01-11 22:44:00,64.6,1,0,8165.948555555645,14551688.0,26680877.0,0.3245,0,9286195.0,4687331.0,16820783.0,0
2205,2020-01-11 22:45:00,64.39999999999998,1,0,8197.69472222231,14569212.0,26720411.0,0.3245,0,9297967.0,4696912.0,16839971.0,0
2205,2020-01-11 22:46:00,58.19999999999999,1,0,8355.651277777866,14927661.0,27166545.0,0.369027777777778,0,9535483.0,4789684.0,17232935.0,0
2205,2020-01-11 22:47:00,52.0,1,0,8560.567666666764,15352995.0,28212499.0,0.369027777777778,0,9807259.0,4904425.0,17636234.0,0
2205,2020-01-11 22:48:00,43.0,1,0,8954.549861111203,16035534.0,29354965.0,0.379722222222222,0,10192123.0,5158198.0,18266942.0,0
2205,2020-01-11 22:49:00,37.6,1,0,9174.036944444524,16384883.0,30120678.0,0.379722222222222,0,10459891.0,5249190.0,18506727.0,0
2205,2020-01-11 22:50:00,31.599999999999994,1,0,9379.878722222304,16629517.0,30498991.0,0.393527777777778,0,10782487.0,5335122.0,18760058.0,0
2205,2020-01-11 22:51:00,31.0,1,0,9387.118333333425,16659807.0,30543763.0,0.393527777777778,0,10794056.0,5346989.0,18801801.0,0
2205,2020-01-11 22:52:00,27.59999999999997,1,0,9507.08888888898,16874607.0,30858610.0,0.393527777777778,0,10921100.0,5401061.0,19059773.0,0
2205,2020-01-11 22:53:00,21.59999999999997,1,0,9704.071166666765,17122348.0,31285270.0,0.393527777777778,0,11245724.0,5478870.0,19425957.0,0
2205,2020-01-11 22:54:00,16.399999999999977,1,0,9911.276444444544,17488311.0,31774526.0,0.393527777777778,0,11540156.0,5554910.0,19919515.0,0
2205,2020-01-11 22:55:00,15.199999999999989,1,0,9974.382222222324,17739913.0,31895777.0,0.393527777777778,0,11621013.0,5581459.0,20040584.0,0
2205,2020-01-11 22:56:00,15.0,1,0,9974.382222222324,17739913.0,31926484.0,0.393527777777778,0,11621013.0,5581459.0,20059005.0,0
2205,2020-01-11 22:57:00,12.399999999999975,1,0,10055.380250000084,17936083.0,32108874.0,0.393527777777778,0,11746845.0,5639048.0,20258009.0,0
2205,2020-01-11 22:58:00,8.0,1,0,10248.922027777864,18144018.0,32471912.0,0.393527777777778,0,11990170.0,5727785.0,20458717.0,0
2205,2020-01-11 22:59:00,2.0,1,0,10496.129527777864,18498255.0,33029989.0,0.393527777777778,0,12230614.0,5863434.0,20744016.0,0
2213,2020-01-12 00:18:00,354.2,1,1,440.6392222222312,616161.0,1058057.0,0.0099722222222222,0,340392.0,181165.0,641888.0,0
2213,2020-01-12 00:19:00,349.8,1,1,641.2696666666712,809393.0,1318252.0,0.020444444444444,0,485760.0,239255.0,813163.0,0
2213,2020-01-12 00:20:00,349.40000000000003,1,1,641.2696666666712,809393.0,1329471.0,0.020444444444444,0,485760.0,239259.0,813163.0,0
2213,2020-01-12 00:21:00,349.2,1,1,667.2865555555511,931528.0,1402765.0,0.020444444444444,0,502524.0,253733.0,865137.0,0
2213,2020-01-12 00:22:00,347.8,1,1,756.1853611111112,998608.0,1478711.0,0.020444444444444,0,573660.0,281301.0,925327.0,0
2213,2020-01-12 00:23:00,346.40000000000003,1,1,803.9385277777712,1058474.0,1752686.0,0.020444444444444,0,646657.0,299829.0,991263.0,0
2213,2020-01-12 00:24:00,345.0,1,1,908.2215277777711,1154310.0,1868802.0,0.020444444444444,0,699361.0,321849.0,1109576.0,0
2213,2020-01-12 00:25:00,343.6,1,1,1046.7527499999912,1267528.0,1999712.0,0.020444444444444,0,776821.0,346221.0,1188720.0,0
2213,2020-01-12 00:26:00,342.2,1,1,1106.6705555555511,1336740.0,2120183.0,0.020444444444444,0,812797.0,377873.0,1303965.0,0
2213,2020-01-12 00:27:00,340.6,1,1,1221.5922222222312,1488411.0,2387983.0,0.020444444444444,0,884965.0,410105.0,1444535.0,0
2213,2020-01-12 00:28:00,339.6,1,1,1271.3441388888912,1586288.0,2563444.0,0.020444444444444,0,919249.0,429159.0,1516451.0,0
2213,2020-01-12 00:29:00,338.2,1,1,1376.288222222231,1646297.0,2703935.0,0.022416666666666,0,988669.0,445983.0,1790192.0,0
2213,2020-01-12 00:30:00,336.8,1,1,1477.059611111111,1723674.0,2860234.0,0.022416666666666,0,1035290.0,470387.0,1880087.0,0
2213,2020-01-12 00:31:00,335.40000000000003,1,1,1538.875500000011,1808681.0,3006302.0,0.022416666666666,0,1079138.0,496647.0,1962547.0,0
2213,2020-01-12 00:32:00,333.6,1,1,1628.136083333331,1936185.0,3156790.0,0.022527777777778,0,1154211.0,513591.0,2150449.0,0
2213,2020-01-12 00:33:00,332.6,1,1,1659.868611111111,1969010.0,3214757.0,0.022527777777778,0,1179207.0,526884.0,2176865.0,0
2213,2020-01-12 00:34:00,331.0,1,1,1745.3390277777712,2004344.0,3352024.0,0.022527777777778,0,1275351.0,543381.0,2264810.0,0
2213,2020-01-12 00:35:00,328.2,1,1,1896.3577222222311,2087167.0,3574377.0,0.022527777777778,0,1437519.0,574521.0,2429455.0,0
2213,2020-01-12 00:36:00,326.8,1,1,1938.2285833333312,2151712.0,3694303.0,0.022527777777778,0,1501455.0,597270.0,2539786.0,0
2213,2020-01-12 00:37:00,325.6,1,1,2032.8025555555112,2238682.0,3755560.0,0.022527777777778,0,1577583.0,614290.0,2568621.0,0
2213,2020-01-12 00:38:00,324.2,1,1,2133.943222222312,2282635.0,3827632.0,0.022527777777778,0,1643607.0,630799.0,2593139.0,0
2213,2020-01-12 00:39:00,322.6,1,1,2211.807694444511,2361715.0,3908700.0,0.022527777777778,0,1739979.0,652620.0,2701715.0,0
2213,2020-01-12 00:40:00,321.2,1,1,2319.141749999911,2418226.0,3959530.0,0.022527777777778,0,1806735.0,674749.0,2747319.0,0
2213,2020-01-12 00:41:00,319.8,1,1,2435.172111111111,2575903.0,4028313.0,0.023694444444444,0,1897276.0,696334.0,2788022.0,0
2213,2020-01-12 00:42:00,318.40000000000003,1,1,2507.367916666711,2624068.0,4100866.0,0.023694444444444,0,1980268.0,710618.0,2833990.0,0
2213,2020-01-12 00:43:00,317.2,1,1,2641.316972222311,2675145.0,4164852.0,0.027361111111112,0,2047804.0,736643.0,2912926.0,0
2213,2020-01-12 00:44:00,315.8,1,1,2719.357972222311,2733217.0,4282957.0,0.027361111111112,0,2127364.0,761927.0,3036011.0,0
2213,2020-01-12 00:45:00,315.0,1,1,2783.706944444511,2794395.0,4315509.0,0.027361111111112,0,2219176.0,772379.0,3100712.0,0
2213,2020-01-12 00:46:00,314.2,1,1,2794.095722222311,2800518.0,4328132.0,0.027361111111112,0,2226880.0,773423.0,3106927.0,0
2213,2020-01-12 00:47:00,313.6,1,1,2802.4647499999114,2803352.0,4350492.0,0.027361111111112,0,2227876.0,775827.0,3110425.0,0
2213,2020-01-12 00:48:00,312.8,1,1,2830.073361111112,2820382.0,4372475.0,0.027361111111112,0,2240212.0,780999.0,3112466.0,0
2213,2020-01-12 00:49:00,311.6,1,1,3009.921777777711,2849151.0,4419288.0,0.027361111111112,0,2328352.0,826303.0,3132343.0,0
2213,2020-01-12 00:50:00,310.0,1,1,3173.5951111111112,2884732.0,4484977.0,0.033388888888888,0,2498296.0,857109.0,3148931.0,0
2213,2020-01-12 00:51:00,308.6,1,1,3311.5183055555112,2950655.0,4529970.0,0.050333333333334,0,2643988.0,882837.0,3214477.0,0
2213,2020-01-12 00:52:00,307.2,1,1,3473.588583333312,2962355.0,4587443.0,0.051555555555556,0,2745700.0,914362.0,3234198.0,0
2213,2020-01-12 00:53:00,306.40000000000003,1,1,3573.511277777712,2976824.0,4611585.0,0.051555555555556,0,2781580.0,930464.0,3250877.0,0
2213,2020-01-12 00:54:00,306.0,1,1,3585.409499999911,2979385.0,4632489.0,0.051555555555556,0,2787485.0,932696.0,3253763.0,0
2213,2020-01-12 00:55:00,304.40000000000003,1,1,3720.796694444512,3013822.0,4697567.0,0.055083333333334,0,2913569.0,954888.0,3371062.0,0
2213,2020-01-12 00:56:00,303.0,1,1,3854.104194444511,3080811.0,4758498.0,0.067333333333334,0,3088745.0,978812.0,3397218.0,0
2213,2020-01-12 00:57:00,301.6,1,1,3969.137777777712,3133344.0,4800189.0,0.067333333333334,0,3210870.0,998040.0,3422308.0,0
2213,2020-01-12 00:58:00,300.2,1,1,4126.744222222311,3161515.0,4841529.0,0.067333333333334,0,3360690.0,1022094.0,3478286.0,0
2213,2020-01-12 00:59:00,298.4,1,1,4345.726999999912,3255297.0,4892502.0,0.067333333333334,0,3556326.0,1068150.0,3540153.0,0
2213,2020-01-12 01:00:00,297.4,1,1,4418.544249999911,3289748.0,4915486.0,0.067333333333334,0,3585439.0,1084294.0,3547862.0,0
2213,2020-01-12 01:01:00,296.0,1,1,4568.000999999911,3336405.0,4978978.0,0.067333333333334,0,3651559.0,1113226.0,3559420.0,0
2213,2020-01-12 01:02:00,293.20000000000005,1,1,4841.980361111111,3403030.0,5099072.0,0.072305555555556,0,3979807.0,1159267.0,3662549.0,0
2213,2020-01-12 01:03:00,291.8,1,1,4985.365472222311,3474648.0,5226069.0,0.074944444444444,0,4166468.0,1181011.0,3706138.0,0
2213,2020-01-12 01:04:00,290.4,1,1,5045.955249999911,3526154.0,5254175.0,0.074944444444444,0,4234580.0,1190468.0,3748440.0,0
2213,2020-01-12 01:05:00,289.20000000000005,1,1,5140.793222222311,3572864.0,5310998.0,0.079055555555556,0,4399232.0,1205248.0,3795058.0,0
2213,2020-01-12 01:06:00,287.6,1,1,5263.10105555551,3675759.0,5390572.0,0.0835,0,4540268.0,1227989.0,3874098.0,0
2213,2020-01-12 01:07:00,286.20000000000005,1,1,5385.211388888912,3782515.0,5511121.0,0.086,0,4709204.0,1250578.0,3930388.0,0
2213,2020-01-12 01:08:00,284.8,1,1,5496.99088888891,3861438.0,5629733.0,0.09925,0,4832444.0,1272035.0,3989642.0,0
2213,2020-01-12 01:09:00,283.4,1,1,5594.233888888911,3932639.0,5705367.0,0.09925,0,4954748.0,1297972.0,4048675.0,0
2213,2020-01-12 01:10:00,282.0,1,1,5644.24911111111,3992985.0,5756029.0,0.09925,0,5016884.0,1313549.0,4144577.0,0
2213,2020-01-12 01:11:00,277.8,1,1,5791.380111111112,4101548.0,5865346.0,0.099833333333334,0,5109512.0,1346090.0,4239620.0,0
2213,2020-01-12 01:12:00,276.6,1,1,5870.423944444512,4168316.0,6035165.0,0.099833333333334,0,5160656.0,1365198.0,4360039.0,0
2213,2020-01-12 01:13:00,275.0,1,1,5969.585638888912,4250385.0,6104000.0,0.110361111111112,0,5259176.0,1386411.0,4416459.0,0
2213,2020-01-12 01:14:00,273.8,1,1,6051.340527777711,4356790.0,6175747.0,0.110361111111112,0,5311232.0,1406867.0,4512048.0,0
