source,time_step,RUL,event,459_15,167_5,459_8,459_11,835_0,459_14,397_23,309_0,167_0,158_8,397_6,158_6,370_0,Spec_1_Cat1,167_8,272_6,167_1,291_2,459_16,291_0,397_4,397_35,459_12,397_2,397_7
1988,2020-01-10 21:02:00,266.2,1,8790.411444444444,28399668.0,656.6899722222312,1126.4880000000069,29161411.0,2155.535361111155,12.0,633.0,0.0,1225680.0,729680.0,1390848.0,0.0,1,145966.0,41160.0,1783515.0,1272.0,4190.14625,832.0,65202.0,0.0,1219.5507500000044,1479383.0,464834.0
1988,2020-01-10 21:03:00,265.2,1,9254.941416666645,29863758.0,696.6870277777712,1177.9308888888866,30796272.0,2236.139944444355,12.0,661.0,330.0,1267152.0,766812.0,1462033.0,0.0,1,145966.0,41160.0,1818406.0,1314.0,4457.2461388888,874.0,66214.0,0.0,1273.7145277777845,1546963.0,508507.0
1988,2020-01-10 21:04:00,261.0,1,11193.260611111044,35916378.0,814.8145833333313,1391.5025833333266,36918512.0,2583.629583333355,20.0,1011.0,330.0,1519452.0,877048.0,1742497.0,0.0,1,187351.0,58996.0,1935421.0,1476.0,5578.4018888888,994.0,79567.0,24.0,1481.1978055555644,1874103.0,577459.0
1988,2020-01-10 21:05:00,259.2,1,11531.619277777843,36897708.0,852.7292222222312,1444.3965000000069,38020262.0,2659.500249999955,20.0,1193.0,330.0,1596624.0,900748.0,1796353.0,0.0,1,205216.0,61089.0,1960471.0,1500.0,5754.9435555556,1015.0,84788.0,36.0,1533.1150277777845,1927916.0,588883.0
1988,2020-01-10 21:06:00,258.0,1,12105.661277777845,38694273.0,893.8724999999912,1503.8286111111067,39703702.0,2760.394916666756,24.0,1249.0,331.0,1679712.0,925824.0,1867609.0,0.0,1,217771.0,61583.0,1992541.0,1542.0,6050.3579166666,1069.0,88764.0,36.0,1605.1334166666643,2033838.0,616075.0
1988,2020-01-10 21:07:00,256.6,1,12676.056527777844,40637854.0,928.1229999999912,1565.6673055555666,41502433.0,2869.708027777755,24.0,1361.0,331.0,1766376.0,961480.0,1940545.0,0.0,1,231361.0,61661.0,2042402.0,1596.0,6387.7373055556,1123.0,91749.0,36.0,1674.3051388888844,2140026.0,638821.0
1988,2020-01-10 21:08:00,253.4,1,14202.386166666643,45526655.0,1048.0358055555512,1775.9797222222269,46420123.0,3215.126972222155,32.0,1711.0,331.0,2020620.0,1067968.0,2148925.0,0.0,1,280216.0,71126.0,2124198.0,1777.0,7204.9243611112,1258.0,102350.0,68.0,1896.7518888888844,2434695.0,704421.0
1988,2020-01-10 21:09:00,251.2,1,15251.785500000044,48389060.0,1161.2842777777712,1940.8084444444464,49583503.0,3449.104611111155,48.0,1921.0,331.0,2224717.0,1143916.0,2278418.0,0.0,1,327391.0,82254.0,2164143.0,1879.0,7580.4998611112,1351.0,114674.0,92.0,2069.1959444444446,2607185.0,746581.0
1988,2020-01-10 21:10:00,249.6,1,15861.467027777844,50104265.0,1207.0884722222313,2039.2274722222664,51328223.0,3591.724694444355,48.0,2117.0,331.0,2344177.0,1185320.0,2360978.0,0.0,1,342856.0,86024.0,2249433.0,1918.0,7883.2570555556,1366.0,119058.0,112.0,2171.5630277778446,2715193.0,769125.0
1988,2020-01-10 21:11:00,248.2,1,16412.620305555643,52296426.0,1241.9946388888914,2094.5040000000663,53286523.0,3717.0665277777553,52.0,2229.0,331.0,2410477.0,1233801.0,2426007.0,0.0,1,353956.0,92823.0,2328873.0,2044.0,8173.0113055556,1426.0,121834.0,113.0,2256.0688333332446,2829702.0,799237.0
1988,2020-01-10 21:12:00,247.0,1,17129.027500000044,54449901.0,1332.1514444444513,2195.6110555554665,55418963.0,3900.2255277777535,52.0,2369.0,331.0,2533549.0,1278625.0,2528055.0,0.0,1,371491.0,100000.0,2400408.0,2080.0,8448.4431944444,1480.0,129562.0,114.0,2367.8083333332447,2947608.0,825227.0
1988,2020-01-10 21:13:00,243.8,1,18579.87983333345,58877841.0,1420.2241666666712,2356.189138888866,59750313.0,4229.272277777754,52.0,2705.0,331.0,2748601.0,1379865.0,2710719.0,0.0,1,405166.0,122464.0,2506518.0,2276.0,9169.3087777778,1570.0,140018.0,146.0,2542.3430555556447,3204425.0,873796.0
1988,2020-01-10 21:14:00,242.6,1,19272.11219444445,61000026.0,1472.0585555555513,2433.0387777778665,61913753.0,4369.777499999955,52.0,2957.0,331.0,2889229.0,1425565.0,2808171.0,0.0,1,424951.0,138753.0,2563083.0,2378.0,9497.569,1612.0,146784.0,154.0,2626.901666666645,3335157.0,895693.0
1988,2020-01-10 21:15:00,236.4,1,22021.60444444445,69456156.0,1717.1879166666713,2857.2930555554663,71322974.0,5247.194555555554,68.0,4189.0,331.0,3451705.0,1668852.0,3202612.0,0.0,1,510452.0,202570.0,2787783.0,2738.0,10735.7381111112,1882.0,173420.0,178.0,3071.3066111110447,3843573.0,995101.0
1988,2020-01-10 21:16:00,235.6,1,22387.672722222444,70860007.0,1751.4468888888912,2906.1525000000665,72671274.0,5334.005249999955,68.0,4189.0,332.0,3500113.0,1709856.0,3258076.0,0.0,1,512702.0,202661.0,2826453.0,2805.0,10922.2084722222,2030.0,176624.0,178.0,3138.9245000000446,3922365.0,1021941.0
1988,2020-01-10 21:17:00,231.4,1,24361.993972222444,77567257.0,1874.2081388888912,3088.7675833332664,78925304.0,5703.624638888954,76.0,4455.0,332.0,3741349.0,1889832.0,3490012.0,0.0,1,549318.0,221407.0,2996283.0,3099.0,11885.6045555556,2279.0,191360.0,191.0,3339.1394166666446,4289466.0,1101109.0
1988,2020-01-10 21:18:00,230.2,1,24754.875583332443,78866723.0,1911.1604166666712,3148.2116111110663,80439735.0,5794.897083333355,92.0,4638.0,332.0,3828685.0,1958513.0,3547324.0,0.0,1,568518.0,230300.0,3062943.0,3141.0,12066.2245833334,2315.0,197621.0,199.0,3407.3912777778446,4368572.0,1116773.0
1988,2020-01-10 21:19:00,228.8,1,25275.25144444445,80802533.0,1976.2942222222312,3211.8058333332665,82201525.0,5998.892083333354,92.0,4680.0,332.0,3862141.0,2017714.0,3608032.0,0.0,1,568518.0,230300.0,3158358.0,3214.0,12218.6479722222,2385.0,199183.0,211.0,3481.561083333245,4469210.0,1142609.0
1988,2020-01-10 21:20:00,226.0,1,26171.938666666443,83929868.0,2071.5084722223114,3336.0634722222662,85204925.0,6245.178972222155,96.0,4820.0,332.0,3985477.0,2094831.0,3718396.0,0.0,1,581973.0,239712.0,3309738.0,3412.0,12636.5636111112,2460.0,205999.0,232.0,3619.327611111045,4626471.0,1190093.0
1988,2020-01-10 21:21:00,223.2,1,27448.27822222245,88689623.0,2192.580777777711,3463.0783888888664,89591796.0,6509.320333333354,108.0,4876.0,332.0,4095949.0,2186035.0,3873580.0,0.0,1,581973.0,239712.0,3430849.0,3670.0,13234.7834166666,2604.0,211439.0,240.0,3786.4108611110446,4866528.0,1272170.0
1988,2020-01-10 21:22:00,220.2,1,28310.751055556444,91914308.0,2254.742416666711,3528.8850833332663,92700946.0,6700.433111111154,108.0,4933.0,332.0,4158109.0,2288041.0,3967060.0,0.0,1,582363.0,239712.0,3552724.0,3781.0,13718.4799444444,2688.0,212843.0,241.0,3874.602944444445,5026005.0,1324046.0
1988,2020-01-10 21:23:00,218.4,1,28875.87052777844,93849668.0,2312.945499999911,3609.1436944444654,94560506.0,6842.017972222155,112.0,4947.0,332.0,4228957.0,2318353.0,4041256.0,0.0,1,590418.0,240778.0,3571159.0,3847.0,14004.4828611112,2742.0,214892.0,241.0,3964.214694444445,5137462.0,1359646.0
1988,2020-01-10 21:24:00,217.4,1,29344.91225000045,95196173.0,2355.251083333311,3651.2634722222665,95927596.0,6964.294194444355,112.0,4961.0,332.0,4276957.0,2355666.0,4095556.0,0.0,1,590418.0,240779.0,3584974.0,3908.0,14235.5976111112,2787.0,215933.0,241.0,4009.2781666666447,5221164.0,1381478.0
1988,2020-01-10 21:25:00,216.8,1,29679.34936111045,96284753.0,2392.853055555511,3715.8448055554654,96946396.0,7037.696861111154,112.0,5032.0,333.0,4339129.0,2373330.0,4131388.0,0.0,1,606168.0,247630.0,3601009.0,3947.0,14371.1961388888,2790.0,217801.0,242.0,4067.386388888845,5271452.0,1399651.0
1988,2020-01-10 21:26:00,216.2,1,29845.327055556445,96937958.0,2432.307249999911,3770.792666666666,97648326.0,7112.835777777755,112.0,5033.0,333.0,4383277.0,2387234.0,4162036.0,0.0,1,606168.0,247838.0,3606664.0,3983.0,14423.5261111112,2808.0,220505.0,242.0,4128.585500000045,5306676.0,1407992.0
1988,2020-01-10 21:27:00,216.0,1,29845.327055556445,96937958.0,2432.307249999911,3770.792666666666,97678027.0,7112.835777777755,112.0,5033.0,333.0,4383277.0,2394759.0,4162036.0,0.0,1,606168.0,247838.0,3642305.0,3989.0,14424.5261111112,2832.0,220505.0,243.0,4128.585500000045,5306708.0,1408257.0
1988,2020-01-10 21:28:00,214.6,1,30389.89275000044,98369318.0,2457.496583333311,3800.3450555554655,98945497.0,7195.394305555555,112.0,5047.0,333.0,4420910.0,2423892.0,4206292.0,0.0,1,606168.0,247981.0,3719091.0,4052.0,14622.9596666666,2878.0,221414.0,244.0,4171.221166666645,5391114.0,1427942.0
1988,2020-01-10 21:29:00,213.2,1,30683.096638888444,99162623.0,2494.201194444511,3860.609944444466,100096067.0,7284.995749999954,116.0,5061.0,334.0,4478066.0,2479960.0,4245088.0,0.0,1,608809.0,248787.0,3880866.0,4148.0,14731.6398333334,2941.0,226411.0,264.0,4242.120638888845,5430084.0,1443078.0
1988,2020-01-10 21:30:00,211.6,1,31381.05163888844,101129828.0,2552.414444444511,3945.4495000000666,102037688.0,7427.807611111155,116.0,5103.0,334.0,4578902.0,2522129.0,4328704.0,0.0,1,619654.0,250243.0,3987081.0,4283.0,15098.5146666666,3019.0,230520.0,264.0,4328.080555555645,5535629.0,1469922.0
1988,2020-01-10 21:31:00,210.4,1,31985.47008333245,103141283.0,2604.1906666667114,4033.754416666666,104058749.0,7569.687361111155,116.0,5104.0,334.0,4655534.0,2568770.0,4411588.0,0.0,1,619654.0,250244.0,4107276.0,4373.0,15435.693138889,3067.0,235888.0,265.0,4427.897583333245,5636129.0,1503040.0
1988,2020-01-10 21:32:00,209.0,1,32654.472388888444,105445178.0,2646.436694444511,4111.738111111066,106250329.0,7702.273972222155,116.0,5132.0,334.0,4758194.0,2620280.0,4498108.0,0.0,1,624004.0,250362.0,4241301.0,4481.0,15798.8529444444,3142.0,241836.0,265.0,4510.298694444445,5768123.0,1529556.0
1988,2020-01-10 21:33:00,207.6,1,33332.893027778446,107880098.0,2717.420222222311,4206.998666666666,108663019.0,7886.765666666754,120.0,5188.0,334.0,4869338.0,2703548.0,4596736.0,0.0,1,634669.0,253054.0,4420431.0,4604.0,16147.3202777778,3229.0,245966.0,277.0,4604.206250000045,5890952.0,1572088.0
1988,2020-01-10 21:34:00,204.6,1,34067.66050000044,109808573.0,2781.571472222311,4295.393611111066,110522440.0,8011.793527777755,128.0,5216.0,334.0,4981851.0,2756205.0,4690516.0,0.0,1,646564.0,261140.0,4540972.0,4727.0,16435.9724444444,3313.0,252715.0,282.0,4692.7160833332455,5979520.0,1593372.0
1988,2020-01-10 21:35:00,204.0,1,34077.65044444444,109829604.0,2782.637527777711,4296.067944444466,110598800.0,8015.584166666755,132.0,5216.0,604.0,4982007.0,2770930.0,4691224.0,0.0,1,646564.0,261141.0,4584517.0,4755.0,16440.3325,3352.0,252744.0,287.0,4694.709722222246,5980580.0,1595128.0
1988,2020-01-10 21:36:00,203.4,1,34077.65044444444,109829604.0,2782.637527777711,4296.067944444466,110608610.0,8015.584166666755,132.0,5216.0,3289.0,4982007.0,2772471.0,4691224.0,0.0,1,646564.0,261142.0,4597118.0,4767.0,16440.3325,3364.0,252745.0,287.0,4694.709722222246,5980612.0,1595229.0
1988,2020-01-10 21:37:00,202.0,1,34677.72830555645,111883600.0,2849.064027777711,4407.321000000066,112811630.0,8209.287555555555,132.0,5216.0,3290.0,5077024.0,2828417.0,4784740.0,0.0,1,657454.0,261467.0,4722143.0,4866.0,16770.8715555556,3424.0,254140.0,296.0,4801.532250000045,6070264.0,1636921.0
1988,2020-01-10 21:38:00,199.2,1,35664.49000000044,115195885.0,2927.382611111111,4512.200972222266,115899900.0,8429.181527777755,132.0,5230.0,4505.0,5197985.0,2927818.0,4921420.0,0.0,1,672154.0,267759.0,5002523.0,5004.0,17320.1055555556,3512.0,259616.0,296.0,4917.035138888845,6230441.0,1687547.0
1988,2020-01-10 21:39:00,197.8,1,35985.25269444445,116301536.0,2955.580138888911,4573.468333333266,117129121.0,8508.698388888955,132.0,5328.0,4505.0,5271221.0,2955688.0,4975300.0,0.0,1,690754.0,272063.0,5032478.0,5055.0,17487.285888889,3545.0,262181.0,356.0,4972.199583333245,6284390.0,1702324.0
1988,2020-01-10 21:40:00,196.4,1,36687.56411111044,118669886.0,3031.139749999911,4673.344194444466,119522361.0,8719.681749999956,136.0,5356.0,4506.0,5417909.0,3021440.0,5095984.0,0.0,1,702709.0,274832.0,5165889.0,5166.0,17789.7503611112,3660.0,271189.0,356.0,5089.813722222245,6406554.0,1732717.0
1988,2020-01-10 21:41:00,195.2,1,37367.598166666445,120958122.0,3085.834694444511,4766.146472222266,121608621.0,8909.996777777755,136.0,5356.0,4506.0,5513969.0,3077309.0,5193880.0,0.0,1,717064.0,275378.0,5340445.0,5253.0,18160.2491944444,3723.0,277169.0,364.0,5178.776111111045,6513166.0,1762958.0
1988,2020-01-10 21:42:00,193.6,1,38029.82550000044,122838852.0,3116.9294166667114,4832.1162500000655,123568041.0,9021.164222222156,140.0,5384.0,4506.0,5626325.0,3126625.0,5287432.0,0.0,1,731180.0,282736.0,5458390.0,5307.0,18507.2774444444,3774.0,280910.0,372.0,5248.086861111045,6616702.0,1786095.0
1988,2020-01-10 21:43:00,192.4,1,38871.76811111045,125397777.0,3189.782388888911,4939.848972222266,125987401.0,9201.277749999956,148.0,5440.0,4506.0,5753525.0,3175446.0,5397280.0,0.0,1,747230.0,285402.0,5574175.0,5427.0,18966.5060555556,3858.0,285834.0,388.0,5359.503750000045,6741362.0,1825724.0
1988,2020-01-10 21:44:00,191.0,1,39571.14202777844,127330558.0,3266.1719166667112,5055.512305555466,128198101.0,9412.075055555557,160.0,5524.0,4507.0,5860889.0,3240243.0,5493184.0,0.0,1,758570.0,289484.0,5706761.0,5592.0,19263.57025,3900.0,291754.0,388.0,5512.537250000045,6835950.0,1853921.0
1988,2020-01-10 21:45:00,189.4,1,40326.37416666644,129692503.0,3322.749722222311,5180.166111111066,130287201.0,9606.839222222156,168.0,5566.0,4507.0,5992385.0,3281396.0,5593936.0,0.0,1,764645.0,292136.0,5819306.0,5715.0,19615.9251111112,3951.0,296623.0,412.0,5638.831111111045,6952174.0,1880450.0
1988,2020-01-10 21:46:00,186.4,1,41800.165000000445,133706203.0,3408.097472222311,5306.735500000066,134353811.0,9853.205416666757,180.0,5804.0,4507.0,6171185.0,3381870.0,5743336.0,0.0,1,780950.0,299767.0,6057176.0,5937.0,20432.526111112,4050.0,301048.0,472.0,5817.9952222222455,7158126.0,1925619.0
1988,2020-01-10 21:47:00,184.0,1,42803.11697222245,136874248.0,3478.283444444511,5446.103750000066,137459601.0,10086.388055555555,180.0,5958.0,4507.0,6349481.0,3446278.0,5874892.0,0.0,1,791855.0,300105.0,6182172.0,6099.0,20906.522555556,4191.0,307709.0,509.0,5980.4801111110455,7342871.0,1962527.0
1988,2020-01-10 21:48:00,182.4,1,43798.67286111044,139806478.0,3538.636666666711,5583.819388888866,140112561.0,10314.754805555556,180.0,6043.0,4507.0,6485021.0,3494255.0,6001853.0,0.0,1,803330.0,300378.0,6272442.0,6234.0,21404.616833334,4236.0,315087.0,518.0,6137.834916666645,7494039.0,2002023.0
1988,2020-01-10 21:49:00,181.0,1,44106.010222222445,141464608.0,3625.567888888911,5668.228166666666,141523591.0,10468.760222222156,180.0,6043.0,4507.0,6506741.0,3528103.0,6042761.0,0.0,1,803331.0,300378.0,6365427.0,6297.0,21493.211444444,4281.0,315675.0,522.0,6240.779416666645,7531163.0,2067528.0
1988,2020-01-10 21:50:00,178.39999999999998,1,45055.46300000045,144447523.0,3667.182833333311,5742.096416666666,144198032.0,10644.931083333357,197.0,6141.0,4507.0,6629010.0,3581623.0,6150485.0,0.0,1,806662.0,300443.0,6492447.0,6408.0,21983.732,4332.0,318837.0,530.0,6347.718916666645,7701879.0,2109185.0
1988,2020-01-10 21:51:00,171.0,1,48333.47511111044,152985103.0,3896.629277777712,6131.178666666666,153548532.0,11259.289722222156,221.0,6898.0,4507.0,7108555.0,3793952.0,6497297.0,0.0,1,889148.0,351300.0,6775993.0,6889.0,23417.112611112,4659.0,340025.0,574.0,6746.010500000045,8196716.0,2250590.0
1988,2020-01-10 21:52:00,166.0,1,50792.95852777844,159779353.0,4076.124583333312,6407.062722222266,161583942.0,11706.292499999956,234.0,7752.0,4507.0,7488055.0,3965249.0,6794045.0,0.0,1,947603.0,405315.0,6895858.0,7225.0,24739.804777778,4833.0,358038.0,594.0,7049.735444444445,8647616.0,2374315.0
1988,2020-01-10 21:53:00,164.39999999999998,1,51342.06019444444,161671228.0,4113.807416666712,6450.524555555466,163440762.0,11792.154888888956,234.0,7837.0,4507.0,7521811.0,4010566.0,6847733.0,0.0,1,948098.0,405315.0,6908863.0,7324.0,25056.427583334,4876.0,358911.0,595.0,7098.047833333245,8758004.0,2407491.0
1988,2020-01-10 21:54:00,162.2,1,52386.24241666644,164900713.0,4214.322055555511,6561.178944444466,167093033.0,11997.952444444356,235.0,8033.0,4507.0,7605440.0,4102010.0,6938381.0,0.0,1,952824.0,416703.0,6944878.0,7456.0,25538.354333334,4972.0,363479.0,603.0,7221.963916666643,8907304.0,2463871.0
1988,2020-01-10 21:55:00,161.6,1,52396.59644444445,164924683.0,4215.620416666712,6562.214805555466,167180934.0,11999.061194444355,235.0,8033.0,4507.0,7605585.0,4110556.0,6939293.0,0.0,1,952824.0,416703.0,6973093.0,7462.0,25546.280861112,4978.0,363495.0,603.0,7223.204416666646,8910253.0,2465883.0
1988,2020-01-10 21:56:00,160.2,1,52972.30883333244,166681183.0,4264.211361111111,6636.366638888866,168970714.0,12125.743611111156,239.0,8243.0,4507.0,7703446.0,4154421.0,7014090.0,0.0,1,958809.0,428598.0,7046684.0,7561.0,25828.795361112,5011.0,369085.0,643.0,7307.186194444446,9022103.0,2482151.0
1988,2020-01-10 21:57:00,154.2,1,53663.65980555645,169361653.0,4344.412166666712,6736.088361111066,171523414.0,12339.168277777757,244.0,8300.0,4507.0,7767694.0,4260797.0,7101031.0,0.0,1,958809.0,430613.0,7282004.0,7687.0,26176.42975,5080.0,372553.0,671.0,7427.145583333245,9159144.0,2532940.0
1988,2020-01-10 21:58:00,147.6,1,56132.21077777845,177785338.0,4532.021083333312,7021.332027777866,179577434.0,12944.202305555556,244.0,8552.0,4507.0,8082695.0,4467949.0,7410139.0,0.0,1,983740.0,451765.0,7646670.0,8134.0,27417.734527778,5347.0,384865.0,671.0,7734.358416666645,9633472.0,2636568.0
1988,2020-01-10 21:59:00,146.2,1,56699.30905555644,179657743.0,4572.699416666711,7070.978555555466,181409774.0,13049.109666666756,244.0,8552.0,4507.0,8136696.0,4499721.0,7477040.0,0.0,1,983741.0,451765.0,7718805.0,8215.0,27714.779916666,5392.0,385543.0,672.0,7788.236888888848,9741880.0,2658472.0
1988,2020-01-10 22:00:00,143.39999999999998,1,58086.93355555645,184298638.0,4685.907722222312,7224.349611111066,185938174.0,13344.888833333356,256.0,8651.0,4508.0,8283312.0,4590433.0,7649648.0,0.0,1,988961.0,455106.0,7900875.0,8530.0,28378.321666666,5536.0,392571.0,820.0,7967.480722222244,9994422.0,2734548.0
1988,2020-01-10 22:01:00,143.2,1,58086.93355555645,184298638.0,4685.976166666756,7224.349611111066,185952024.0,13344.900222222244,257.0,8651.0,4508.0,8283312.0,4594942.0,7649648.0,0.0,1,988961.0,455106.0,7922491.0,8539.0,28378.321666666,5545.0,392588.0,820.0,7967.481861111134,9994470.0,2734876.0
1988,2020-01-10 22:02:00,142.0,1,58680.15552777866,186518338.0,4713.242194444533,7257.64080555551,188272084.0,13409.069222222244,359.0,8651.0,4508.0,8326872.0,4638342.0,7719560.0,0.0,1,988961.0,455107.0,8015701.0,8611.0,28776.132666666,5644.0,393173.0,820.0,8001.50741666669,10116491.0,2765845.0
1988,2020-01-10 22:03:00,136.2,1,61344.56430555645,195460528.0,4943.135611111191,7639.989777777726,197426764.0,13982.317861111136,415.0,8917.0,4508.0,8829168.0,4836383.0,8093433.0,0.0,1,1039541.0,492053.0,8437891.0,9055.0,30083.28488888822,5999.0,414437.0,936.0,8396.413138888905,10628787.0,2887241.0
1988,2020-01-10 22:04:00,135.0,1,62089.29897222305,197185228.0,4998.805694444531,7712.909555555506,199331235.0,14115.483083333356,535.0,9085.0,4508.0,8951256.0,4876459.0,8182041.0,0.0,1,1044312.0,501972.0,8512861.0,9292.0,30361.994388888223,6132.0,425337.0,1288.0,8481.819333333366,10739571.0,2906862.0
1988,2020-01-10 22:05:00,132.79999999999998,1,62786.74258333425,199379773.0,5048.264583333431,7798.556527777726,201501375.0,14263.600222222236,543.0,9155.0,4508.0,9081072.0,4921935.0,8276397.0,0.0,1,1048917.0,513217.0,8626801.0,9343.0,30720.0211388882,6162.0,432777.0,1289.0,8577.908250000026,10870305.0,2929584.0
1988,2020-01-10 22:06:00,129.39999999999998,1,63479.23672222305,201575218.0,5104.283333333431,7891.770583333286,203787475.0,14432.969361111136,544.0,9155.0,6323.0,9165036.0,4995529.0,8372721.0,0.0,1,1050387.0,513555.0,8849386.0,9418.0,31045.5162777772,6237.0,436737.0,1297.0,8681.823361111126,10980925.0,2965284.0
1988,2020-01-10 22:07:00,128.0,1,64287.55158333425,203707408.0,5162.084055555652,7969.046638888846,206192675.0,14619.826111111135,544.0,9155.0,6323.0,9299304.0,5041737.0,8477313.0,0.0,1,1055878.0,520445.0,8935876.0,9547.0,31388.9017499994,6342.0,442482.0,1297.0,8774.289000000026,11130733.0,2992190.0
1988,2020-01-10 22:08:00,126.39999999999998,1,65013.22016666765,205970788.0,5223.942888888972,8077.448944444405,208517345.0,14815.025333333357,548.0,9197.0,6323.0,9424080.0,5088909.0,8579361.0,0.0,1,1068778.0,530728.0,9055352.0,9646.0,31784.8319722216,6450.0,449443.0,1373.0,8884.735833333367,11261506.0,3024103.0
1988,2020-01-10 22:09:00,122.39999999999998,1,67071.67305555644,212128454.0,5405.505305555652,8375.031027777724,215065145.0,15339.788694444476,568.0,9422.0,6323.0,9825996.0,5209065.0,8889214.0,0.0,1,1106624.0,558055.0,9355622.0,9952.0,32820.601416666,6567.0,474400.0,1453.0,9204.889805555587,11651146.0,3109383.0
1988,2020-01-10 22:10:00,119.6,1,68324.65441666765,216060674.0,5500.635388888972,8540.692499999965,219157465.0,15693.150888888957,594.0,9492.0,6323.0,10035996.0,5301885.0,9056987.0,0.0,1,1135709.0,565309.0,9556112.0,10148.0,33436.178416666,6687.0,491492.0,1477.0,9394.864000000029,11882126.0,3168111.0
1988,2020-01-10 22:11:00,118.0,1,69027.24030555652,218106524.0,5548.142250000084,8640.788027777742,221323915.0,15850.18900000007,607.0,9674.0,6323.0,10173336.0,5340046.0,9146171.0,0.0,1,1151024.0,570041.0,9631547.0,10211.0,33811.25822222156,6748.0,499202.0,1477.0,9497.60533333336,12016323.0,3193503.0
1988,2020-01-10 22:12:00,116.79999999999998,1,69675.2157222232,220062929.0,5595.041861111194,8733.806777777741,223463316.0,15987.605083333396,615.0,9842.0,6324.0,10307184.0,5375874.0,9231983.0,0.0,1,1167464.0,571562.0,9690917.0,10304.0,34171.07538888822,6793.0,504634.0,1489.0,9594.777222222248,12145834.0,3215380.0
1988,2020-01-10 22:13:00,116.6,1,69675.2157222232,220062930.0,5595.149277777859,8733.806777777741,223480966.0,15987.605083333396,616.0,9842.0,6324.0,10307184.0,5376270.0,9231983.0,0.0,1,1167464.0,571562.0,9696017.0,10305.0,34171.07538888822,6793.0,505830.0,1489.0,9594.777222222248,12145984.0,3215520.0
1988,2020-01-10 22:14:00,110.6,1,72567.75463888986,228241140.0,5814.573055555631,9098.059138888844,232561676.0,16645.057000000077,620.0,10318.0,6324.0,10848637.0,5568090.0,9610079.0,0.0,1,1206089.0,578595.0,10009713.0,10773.0,35573.8096944438,7012.0,528446.0,2177.0,10001.772222222247,12658620.0,3318649.0
1988,2020-01-10 22:15:00,109.79999999999998,1,72892.39322222325,229067220.0,5836.528722222312,9141.274999999969,233506586.0,16704.194666666735,625.0,10487.0,6324.0,10927009.0,5592735.0,9646452.0,0.0,1,1221674.0,578673.0,10053993.0,10797.0,35767.2167777772,7036.0,531366.0,2189.0,10046.878083333368,12711142.0,3329421.0
1988,2020-01-10 22:16:00,103.79999999999998,1,74547.91402777885,234720675.0,5967.542555555632,9326.256277777744,239065446.0,17286.594250000075,651.0,10571.0,6324.0,11124265.0,5746195.0,9840240.0,0.0,1,1237274.0,588046.0,10385643.0,11109.0,36497.1135277772,7222.0,538042.0,2189.0,10251.117277777808,13040374.0,3414065.0
1988,2020-01-10 22:17:00,96.79999999999998,1,78108.92008333426,243299445.0,6245.402055555631,9746.240055555523,248324596.0,18038.14344444455,651.0,10725.0,6324.0,11678186.0,5961549.0,10279992.0,0.0,1,1336889.0,629360.0,10629213.0,11550.0,37947.6462222216,7480.0,563722.0,2194.0,10677.787527777806,13702670.0,3483321.0
1988,2020-01-10 22:19:00,84.0,1,84594.24241666766,260355765.0,6909.512805555632,10576.738527777765,268307927.0,20384.862611111155,681.0,11440.0,6324.0,12670226.0,6571637.0,11164476.0,0.0,1,1507724.0,797309.0,11151633.0,12501.0,40097.7772777772,8312.0,635598.0,2198.0,11639.070666666626,14948970.0,3712918.0
1988,2020-01-10 22:20:00,83.0,1,84852.65605555667,261081615.0,6955.97208333341,10637.246499999965,269294698.0,20480.82275000016,682.0,11441.0,6324.0,12715022.0,6600001.0,11208960.0,0.0,1,1507724.0,797309.0,11199618.0,12555.0,40157.839972221605,8327.0,637222.0,2198.0,11714.610138888827,15009698.0,3724476.0
1988,2020-01-10 22:21:00,81.79999999999998,1,85549.95819444547,262675200.0,7003.30136111119,10693.494111111162,271503058.0,20589.58527777776,683.0,11441.0,6324.0,12794138.0,6673177.0,11298132.0,0.0,1,1512779.0,801599.0,11238183.0,12651.0,40523.137638888205,8418.0,639634.0,2198.0,11776.602611111228,15143154.0,3737084.0
1988,2020-01-10 22:22:00,76.19999999999999,1,88457.23872222369,270143460.0,7275.75075000009,11002.395527777762,279535948.0,21172.40422222236,699.0,11638.0,6325.0,13150850.0,6989927.0,11703528.0,0.0,1,1549260.0,809165.0,11568573.0,13233.0,41762.585666666,8757.0,654326.0,2214.0,12143.721888888827,15723787.0,3802525.0
1988,2020-01-10 22:23:00,70.19999999999999,1,91161.22269444566,278388991.0,7568.94394444457,11276.77558333336,287653348.0,21854.81477777776,708.0,11736.0,6325.0,13380290.0,7265381.0,12065821.0,0.0,1,1577130.0,811037.0,12005283.0,13920.0,42927.6117499994,9297.0,662718.0,2219.0,12488.495277777827,16271295.0,3889870.0
1988,2020-01-10 22:24:00,69.79999999999998,1,91358.18616666769,279082486.0,7624.69575000017,11342.629083333362,288365708.0,21914.56147222235,708.0,11736.0,6325.0,13421102.0,7289974.0,12117421.0,0.0,1,1577131.0,811038.0,12040683.0,13959.0,42986.6145555548,9309.0,665107.0,2219.0,12563.411138888829,16311759.0,3897356.0
