source,time_step,RUL,event,Spec_2_Cat8,158_9,459_5,459_19,Spec_7_Cat7,459_16,459_14,158_3,Spec_3_Cat3,397_26,397_18,397_30,158_1,397_32,272_6,397_25,397_17,291_7,158_4,397_11,459_18,291_2,291_6,459_9,Spec_6_Cat3,459_10,666_0,397_23,Spec_2_Cat3,Spec_7_Cat2,397_27,Spec_1_Cat3,Spec_3_Cat2,397_14,Spec_7_Cat1,158_7,Spec_1_Cat1,397_6,Spec_1_Cat4,167_4,Spec_5_Cat1,Spec_7_Cat6,459_0,158_2,291_9,397_3,459_1,459_2,835_0,397_8,459_3,397_24,291_0,272_8,Spec_6_Cat4,Spec_1_Cat2,167_3,Spec_6_Cat2,397_15,167_5,167_7,167_6,397_9,272_7,272_0,397_28,Spec_5_Cat2,397_29,Spec_2_Cat2,309_0,167_9,100_0,397_12,272_2,459_7,397_34,Spec_1_Cat16,Spec_7_Cat4,397_5,397_10,272_5,158_8,397_31,Spec_6_Cat1,291_4,Spec_1_Cat9,158_5,397_35,167_1,291_10,291_5,459_6,272_9,459_13,459_12,397_33,397_7,427_0,171_0,Spec_1_Cat15
1787,2020-01-10 01:08:00,18.0,1,0,5141982.0,1665.4058055555663,0.128777777777778,0,191.201055555556,13995.15272222229,70753515.0,0,3154332.0,350358.0,17801.0,79425398.0,2661483.0,2679.0,1153203.0,2653.0,6978.0,47867355.0,2427.0,1.09794444444444,24093.0,18375.0,4776.218277777689,0,2987.602361111133,296413.0,670.0,0,0,150171.0,0,0,23803320.0,1,7657634.0,1,6948203.0,0,38350950.0,0,0,2151.2804166666665,132073993.0,12706.0,999664.0,1129.0903333333422,1196.3329722222134,312242817.0,28927290.0,1299.5229166666686,328163.0,27768.0,0.0,0,0,15715202.0,0,179437.0,381555251.0,389430.0,14770816.0,204827.0,0.0,14938786.0,31423.0,0,285.0,0,189.0,0.0,19967670.0,954759.0,7872631.0,1991.751055555558,78858.0,0,0,100494.0,79191.0,10121388.0,7811570.0,820595.0,0,13032.0,0,21531178.0,826.0,12751757.0,6614.0,9841.0,1858.080472222216,0.0,6480.977027777844,4313.897027777824,454735.0,3114582.0,316985344.0,9329490.0,0
1787,2020-01-10 01:09:00,11.0,1,0,5255694.0,1665.4058055555663,0.128777777777778,0,192.201055555556,13995.15272222229,72320223.0,0,3252194.0,358099.0,18409.0,81125330.0,2718548.0,2679.0,1188335.0,2713.0,7092.0,49237503.0,2503.0,1.09794444444444,24690.0,18717.0,4776.218277777689,0,2987.602361111133,303483.0,690.0,0,0,155920.0,0,0,24430537.0,1,7875147.0,1,7136623.0,0,39178155.0,0,0,2151.2804166666665,135127081.0,13012.0,1027640.0,1129.0903333333422,1196.3329722222134,319819268.0,29589026.0,1299.5229166666686,335815.0,28401.0,0.0,0,0,16049087.0,0,184369.0,390787976.0,397995.0,15333931.0,210547.0,0.0,15367995.0,32323.0,0,289.0,0,203.0,0.0,20359120.0,981367.0,8039200.0,1992.751055555558,80030.0,0,0,103959.0,80707.0,10292000.0,7994354.0,837455.0,0,13302.0,0,22216750.0,826.0,13084982.0,6788.0,10042.0,1858.080472222216,0.0,6480.977027777844,4313.897027777824,463483.0,3188482.0,324882486.0,9563775.0,0
1787,2020-01-10 01:10:00,7.599999999999994,1,0,5320783.0,1665.4058055555663,0.128777777777778,0,192.201055555556,13996.15272222229,73102011.0,0,3298359.0,363547.0,18681.0,82103510.0,2747696.0,2679.0,1204795.0,2738.0,7191.0,49890903.0,2617.0,1.09794444444444,25122.0,18894.0,4776.218277777689,0,2988.602361111133,307277.0,694.0,0,0,158478.0,0,0,24727785.0,1,7984815.0,1,7250156.0,0,39815250.0,0,0,2151.2804166666665,136768909.0,13186.0,1040860.0,1129.0903333333422,1196.3329722222134,323749098.0,29930743.0,1300.5229166666686,339456.0,28974.0,0.0,0,0,16290932.0,0,186867.0,395337176.0,399810.0,15505501.0,214075.0,0.0,15628658.0,32696.0,0,289.0,0,203.0,0.0,20624446.0,999432.0,8155212.0,1992.751055555558,80670.0,0,0,104787.0,82166.0,10385782.0,8082854.0,845975.0,0,13485.0,0,22554958.0,826.0,13313567.0,6881.0,10177.0,1858.080472222216,0.0,6480.977027777844,4313.897027777824,468211.0,3230695.0,328845127.0,9678120.0,0
1787,2020-01-10 01:11:00,7.199999999999989,1,0,5320784.0,1666.4058055555663,0.128777777777778,0,192.201055555556,13996.15272222229,73102035.0,0,3298360.0,363575.0,18681.0,82121258.0,2747696.0,2679.0,1204795.0,2743.0,7191.0,49890903.0,2617.0,1.09794444444444,25125.0,18894.0,4776.218277777689,0,2988.602361111133,307277.0,695.0,0,0,158478.0,0,0,24727793.0,1,7984815.0,1,7254292.0,0,39815250.0,0,0,2151.2804166666665,136769258.0,13186.0,1041251.0,1129.0903333333422,1196.3329722222134,323763248.0,29930801.0,1300.5229166666686,339457.0,28983.0,0.0,0,0,16290933.0,0,186868.0,395337176.0,399810.0,15505501.0,214536.0,0.0,15648288.0,32697.0,0,289.0,0,203.0,0.0,20632026.0,1000076.0,8155212.0,1992.751055555558,80670.0,0,0,104791.0,82230.0,10385783.0,8082854.0,845975.0,0,13485.0,0,22554958.0,826.0,13336112.0,6882.0,10177.0,1858.080472222216,0.0,6480.977027777844,4314.897027777824,468212.0,3230768.0,328845149.0,9678120.0,0
1787,2020-01-10 01:12:00,1.1999999999999886,1,0,5430776.0,1666.4058055555663,0.128777777777778,0,192.201055555556,13996.15272222229,74287515.0,0,3374428.0,371012.0,19233.0,83600510.0,2801240.0,2679.0,1235195.0,2760.0,7320.0,50916711.0,2697.0,1.09794444444444,25548.0,19221.0,4776.218277777689,0,2988.602361111133,314333.0,707.0,0,0,162386.0,0,0,25176311.0,1,8167792.0,1,7421845.0,0,40519875.0,0,0,2152.2804166666665,139290842.0,13451.0,1062000.0,1129.0903333333422,1196.3329722222134,329847508.0,30449030.0,1300.5229166666686,345077.0,29529.0,0.0,0,0,16569258.0,0,190468.0,402583331.0,406230.0,15912016.0,219096.0,0.0,16182822.0,33421.0,0,316.0,0,203.0,0.0,20978101.0,1026828.0,8291362.0,1992.751055555558,81771.0,0,0,106272.0,83536.0,10555654.0,8242154.0,862316.0,0,13740.0,0,23065066.0,826.0,13755797.0,7017.0,10342.0,1858.080472222216,0.0,6480.977027777844,4314.897027777824,475880.0,3300113.0,335114434.0,9860565.0,0
1876,2020-01-10 06:45:00,242.4,1,0,61176.0,16.29486111111116,0.0,0,1.53455555555556,269.7387222222311,374353.0,0,35608.0,1721.0,88.0,740664.0,49292.0,104.0,7252.0,36.0,69.0,385812.0,192.0,0.0005,171.0,69.0,119.35261111111156,0,79.59691666666755,3178.0,16.0,0,0,936.0,0,0,179076.0,0,106464.0,1,70360.0,0,375046.0,1,0,40.0368333333342,1277208.0,111.0,33836.0,19.1180000000006,18.30097222222233,2877610.0,229245.0,17.75613888888888,465.0,276.0,0.0,1,0,293656.0,0,1373.0,3160680.0,42795.0,346800.0,2301.0,0.0,117286.0,80.0,0,0.0,0,0.0,0.0,220430.0,6500.0,58591.0,27.81083333333378,1416.0,0,0,13412.0,773.0,54224.0,133368.0,6985.0,0,102.0,0,237588.0,0.0,123676.0,57.0,48.0,21.04616666666712,0.0,140.45261111111043,127.464138888888,8612.0,31757.0,2840817.0,82875.0,0
1876,2020-01-10 06:46:00,241.8,1,0,82848.0,20.29191666666756,0.0,0,1.72505555555556,318.0510277777711,470833.0,0,44699.0,1926.0,96.0,870205.0,63252.0,104.0,9613.0,56.0,72.0,487981.0,234.0,0.0005,186.0,93.0,150.67591666666758,0,93.94180555555556,3913.0,20.0,0,0,1172.0,0,0,231197.0,0,133476.0,1,93206.0,0,465181.0,1,0,50.8538055555562,1576752.0,123.0,42801.0,21.4510833333326,20.26563888888933,3564830.0,286819.0,20.43363888888888,573.0,297.0,0.0,1,0,303151.0,0,1603.0,4012470.0,48015.0,405135.0,2666.0,0.0,165946.0,108.0,0,0.0,0,0.0,0.0,269015.0,8503.0,61178.0,32.986333333333775,1565.0,0,0,15905.0,885.0,58813.0,169957.0,8958.0,0,111.0,0,309528.0,0.0,178501.0,72.0,48.0,25.14486111111112,0.0,190.4841111111104,164.596722222222,11636.0,35705.0,3526832.0,103800.0,0
1876,2020-01-10 06:47:00,240.4,1,0,122292.0,31.45730555555556,0.0,0,3.3341388888888,498.4185555555511,749233.0,0,67525.0,3350.0,144.0,1381873.0,91084.0,1106.0,15537.0,100.0,105.0,753505.0,350.0,0.0305,318.0,180.0,236.3517499999956,0,159.44769444444557,6265.0,20.0,0,0,1701.0,0,0,357845.0,0,201781.0,1,153486.0,0,823337.0,1,0,79.9131666666662,2551884.0,204.0,64350.0,32.45241666666659,31.559083333333337,5620640.0,455956.0,32.23100000000088,1262.0,414.0,0.0,1,0,406981.0,0,2342.0,6340935.0,70800.0,584970.0,3898.0,0.0,247989.0,513.0,0,0.0,0,0.0,0.0,412811.0,18043.0,118794.0,53.079916666665774,3158.0,0,0,23761.0,1274.0,86399.0,252565.0,12978.0,0,192.0,0,470580.0,0.0,264766.0,111.0,96.0,40.30605555555512,0.0,299.8061944444444,230.51347222222,20313.0,60145.0,5565176.0,163230.0,0
1876,2020-01-10 06:48:00,239.6,1,0,136837.0,38.83697222222156,0.0,0,3.5692222222222,602.5951388888913,963878.0,0,76585.0,4066.0,181.0,1612501.0,101796.0,1106.0,18590.0,104.0,144.0,900577.0,370.0,0.035083333333334,417.0,216.0,269.3402222222156,0,179.31561111111156,7238.0,32.0,0,0,1881.0,0,0,432449.0,0,227029.0,1,194099.0,0,950492.0,1,0,98.3121944444442,3165984.0,276.0,70683.0,38.52591666666658,38.003444444445336,6756871.0,606068.0,38.74672222222288,1527.0,465.0,0.0,1,0,448891.0,0,2799.0,7670070.0,71280.0,625950.0,4571.0,0.0,340809.0,554.0,0,0.0,0,0.0,0.0,495411.0,20452.0,141557.0,62.655694444443775,3594.0,0,0,26333.0,1414.0,90858.0,281209.0,14378.0,0,223.0,0,539472.0,0.0,345391.0,126.0,112.0,47.97733333333312,0.0,363.5531666666644,271.13516666666,21766.0,72747.0,6716689.0,197265.0,0
1876,2020-01-10 06:49:00,239.4,1,0,137077.0,39.58713888888956,0.0,0,3.7093888888888,633.3640833333311,1029207.0,0,77254.0,4238.0,185.0,1655833.0,102516.0,1106.0,19095.0,104.0,147.0,932221.0,375.0,0.043638888888888,429.0,216.0,276.6496944444356,0,183.5459999999996,7413.0,32.0,0,0,1898.0,0,0,450087.0,0,229525.0,1,198055.0,0,954962.0,1,0,101.0495555555562,3318792.0,288.0,71743.0,39.20516666666659,38.916527777777326,7007631.0,647541.0,39.40358333333288,1612.0,475.0,0.0,1,0,449671.0,0,2863.0,8046255.0,71280.0,625950.0,4687.0,0.0,342330.0,559.0,0,0.0,0,0.0,0.0,505311.0,20808.0,145067.0,63.828194444443774,3603.0,0,0,26417.0,1447.0,90988.0,282890.0,14634.0,0,232.0,0,552276.0,0.0,347117.0,132.0,112.0,49.00855555555512,0.0,380.5523888888844,280.04508333334,21855.0,77099.0,6986662.0,205245.0,0
1876,2020-01-10 06:50:00,231.6,1,0,762325.0,105.78997222222156,0.0,0,12.1223333333334,1762.2796944444513,2650372.0,0,218110.0,9750.0,566.0,3953221.0,321912.0,1327.0,45969.0,383.0,297.0,2573317.0,1127.0,0.093277777777778,919.0,576.0,709.0922499999956,0,489.3650555555556,25970.0,150.0,0,0,5659.0,0,0,1310779.0,0,700453.0,1,349060.0,0,2283212.0,1,0,207.05550000000216,8864940.0,615.0,212683.0,87.61094444444458,86.16155555555534,18946881.0,1645935.0,94.13247222222287,4104.0,1156.0,0.0,1,0,976156.0,0,7032.0,22124220.0,253680.0,2084850.0,11091.0,0.0,868817.0,1092.0,0,0.0,0,28.0,0.0,1122172.0,38041.0,375947.0,157.31352777777775,9575.0,0,0,113621.0,3779.0,230127.0,757586.0,44426.0,0,527.0,0,1701625.0,4.0,854132.0,384.0,283.0,128.93547222222313,0.0,1089.8587222222243,793.80261111112,70768.0,162503.0,19465755.0,581685.0,0
1876,2020-01-10 06:51:00,219.0,1,0,1549885.0,189.9127222222216,0.0,0,24.588777777778,3208.868972222312,4890472.0,0,404138.0,17366.0,922.0,6821257.0,594629.0,1587.0,76906.0,968.0,474.0,4706221.0,2520.0,0.23080555555556,1675.0,1027.0,1205.6547499999956,0,866.6958333333358,51107.0,582.0,0,0,10143.0,0,0,2504020.0,0,1315597.0,1,540604.0,0,4049177.0,1,0,338.3140833333422,15892477.0,1041.0,376596.0,146.79650000000058,148.97894444444535,34426751.0,3054896.0,166.65555555555488,7145.0,1831.0,0.0,1,0,1507471.0,0,14072.0,40883775.0,398580.0,3553275.0,19096.0,0.0,1487032.0,2236.0,0,4.0,0,84.0,0.0,1839282.0,65018.0,693758.0,281.25641666665774,25904.0,0,0,247418.0,6543.0,413596.0,1347471.0,73582.0,0,953.0,0,3313273.0,16.0,1413602.0,711.0,553.0,231.68963888889112,0.0,1919.1106111111048,1373.71163888888,135457.0,267760.0,35781197.0,1079520.0,0
1876,2020-01-10 06:52:00,216.0,1,0,1777561.0,208.4624999999956,0.0,0,28.560111111112,3700.587055555512,5658545.0,0,463686.0,20267.0,982.0,7644505.0,673569.0,1587.0,84107.0,1216.0,507.0,5309881.0,3108.0,0.23911111111112,1852.0,1084.0,1313.0917499999955,0,945.7364166666756,58646.0,718.0,0,0,11144.0,0,0,2897434.0,0,1512217.0,1,610273.0,0,4549022.0,1,0,386.4368611111022,17888701.0,1095.0,414852.0,160.81102777777858,163.60861111111134,39094602.0,3499276.0,183.47944444444488,7762.0,1981.0,0.0,1,0,1599376.0,0,15932.0,46849665.0,401250.0,3744690.0,21132.0,0.0,1774527.0,2609.0,0,16.0,0,84.0,0.0,2051827.0,77953.0,741468.0,310.75969444443774,31532.0,0,0,291627.0,7323.0,447995.0,1528755.0,81142.0,0,1031.0,0,3857977.0,20.0,1679897.0,819.0,607.0,255.60861111111112,0.0,2136.5784166666444,1518.04680555556,152726.0,290152.0,40706832.0,1233240.0,0
1876,2020-01-10 06:53:00,214.2,1,0,1963093.0,224.2079999999956,0.0,0,31.711166666666,4006.296305555512,6091769.0,0,516271.0,22543.0,1095.0,8205986.0,749817.0,1665.0,91128.0,1441.0,546.0,5755874.0,3509.0,0.25647222222222,2038.0,1123.0,1444.0677499999956,0,1068.3107777777757,65653.0,810.0,0,0,12340.0,0,0,3128162.0,0,1657094.0,1,637589.0,0,4763672.0,1,0,410.4577222222222,19222453.0,1153.0,444221.0,170.96219444444458,176.57958333333335,42245762.0,3738972.0,197.64791666666687,8382.0,2257.0,0.0,1,0,1682791.0,0,17708.0,50952255.0,426420.0,4010115.0,22972.0,0.0,1854165.0,2790.0,0,20.0,0,128.0,0.0,2169797.0,85727.0,794053.0,338.49522222221776,35256.0,0,0,335919.0,8183.0,509225.0,1693587.0,89702.0,0,1064.0,0,4184497.0,20.0,1764572.0,891.0,637.0,277.9100833333311,0.0,2326.045416666645,1671.81197222222,166190.0,315161.0,44090224.0,1336470.0,0
1876,2020-01-10 06:54:00,210.8,1,0,2102426.0,248.4571944444356,0.0,0,35.918527777778,4396.136611111112,6797322.0,0,584320.0,24919.0,1201.0,9182847.0,839081.0,1665.0,100232.0,1573.0,603.0,6451238.0,3837.0,0.29902777777778,2266.0,1213.0,1563.0202499999957,0,1164.4120277777756,71841.0,902.0,0,0,13519.0,0,0,3520275.0,0,1838774.0,1,743097.0,0,5322737.0,1,0,461.8808333333422,21525865.0,1276.0,501617.0,187.3001111111106,197.64747222222337,47191613.0,4173092.0,218.94361111110888,9318.0,2524.0,0.0,1,0,1825051.0,0,19572.0,57050850.0,428985.0,4268085.0,25589.0,0.0,2191970.0,3002.0,0,20.0,0,128.0,0.0,2428487.0,93192.0,858598.0,379.68088888889775,37048.0,0,0,367217.0,9089.0,541609.0,1929100.0,97559.0,0,1181.0,0,4671733.0,20.0,2027387.0,1005.0,721.0,304.44208333333114,0.0,2589.807583333245,1868.59805555556,183138.0,350661.0,49234187.0,1494240.0,0
1876,2020-01-10 06:55:00,208.0,1,0,2147990.0,269.6047222222156,0.0,0,37.378888888888,4664.028333333312,7337682.0,0,632837.0,27135.0,1378.0,9867555.0,910141.0,1666.0,111998.0,1670.0,639.0,6954915.0,4077.0,0.29902777777778,2527.0,1279.0,1718.6453611111156,0,1304.0818333333357,76727.0,942.0,0,0,14483.0,0,0,3750356.0,0,1984155.0,1,792954.0,0,5756462.0,1,0,492.6064722222222,23110501.0,1411.0,531150.0,204.2220277777866,215.26588888889336,50574703.0,4423836.0,238.8421944444489,10399.0,2752.0,0.0,1,0,1935661.0,0,21264.0,60845190.0,477390.0,4698631.0,27837.0,0.0,2301535.0,3138.0,0,20.0,0,129.0,0.0,2599762.0,99084.0,944528.0,411.5214999999978,38165.0,0,0,394601.0,9903.0,598094.0,2133724.0,108437.0,0,1283.0,0,4929241.0,32.0,2087987.0,1078.0,787.0,330.6426388888911,0.0,2811.7896666666447,2032.2596111112,195354.0,397013.0,52767563.0,1597365.0,0
1876,2020-01-10 06:56:00,205.0,1,0,2198090.0,298.2704166666756,0.0,0,40.6455,5022.431305555512,8034030.0,0,680402.0,29711.0,1542.0,11005227.0,990221.0,1666.0,124155.0,1746.0,714.0,7552575.0,4441.0,0.29902777777778,2791.0,1411.0,1889.4740277777755,0,1473.7571388888955,82796.0,1040.0,0,0,15569.0,0,0,4030944.0,0,2146299.0,1,900154.0,0,6218177.0,1,0,551.5992500000021,25094473.0,1558.0,577694.0,225.9577222222265,239.26336111111337,54927973.0,4745201.0,266.38036111110887,11480.0,3022.0,0.0,1,0,2032111.0,0,23497.0,65846490.0,512535.0,5255236.0,30834.0,0.0,2578500.0,3300.0,0,20.0,0,130.0,0.0,2922477.0,105725.0,970191.0,450.67872222221774,40329.0,0,0,428927.0,10712.0,677485.0,2357032.0,121945.0,0,1460.0,0,5226109.0,32.0,2215532.0,1165.0,871.0,364.5989444444512,0.0,3082.7390555556444,2230.9084166666,214050.0,441129.0,57087428.0,1722315.0,0
1876,2020-01-10 06:57:00,203.2,1,0,2253962.0,315.57330555555563,0.0,0,43.338111111112,5249.546472222312,8461315.0,0,717667.0,31047.0,1650.0,11421555.0,1043413.0,1731.0,130027.0,1854.0,744.0,7955079.0,4721.0,0.31597222222222,2954.0,1487.0,1989.881944444456,0,1553.8746111111157,87003.0,1157.0,0,0,16422.0,0,0,4227840.0,0,2255295.0,1,945542.0,0,6436907.0,1,0,574.8410555555622,26440309.0,1657.0,606502.0,236.7323333333265,250.80280555555336,57584914.0,4974762.0,279.1734444444488,12132.0,3172.0,0.0,1,0,2108791.0,0,24869.0,69075255.0,522376.0,5638936.0,32699.0,0.0,2661688.0,3464.0,0,20.0,0,144.0,0.0,3051407.0,109351.0,994605.0,474.21508333333776,43189.0,0,0,456099.0,11289.0,730239.0,2505052.0,127665.0,0,1535.0,0,5439001.0,36.0,2289452.0,1216.0,907.0,386.8099722222312,0.0,3221.6240000000444,2335.2138888888,226743.0,457114.0,59875906.0,1806465.0,0
1876,2020-01-10 06:58:00,203.0,1,0,2254574.0,317.59005555555564,0.0,0,43.366777777778,5259.634972222312,8486695.0,0,718908.0,31207.0,1658.0,11463747.0,1046130.0,1731.0,130904.0,1860.0,762.0,7977363.0,4730.0,0.31597222222222,2984.0,1493.0,2002.9406666667555,0,1560.6468611111156,87367.0,1169.0,0,0,16498.0,0,0,4237068.0,0,2260635.0,1,950638.0,0,6471347.0,1,0,576.9721666666621,26517361.0,1675.0,607714.0,237.8881388888866,251.8138333333333,57742105.0,4984038.0,280.66250000000883,12234.0,3196.0,0.0,1,0,2132417.0,0,24994.0,69220230.0,522376.0,5647637.0,32799.0,0.0,2669150.0,3482.0,0,20.0,0,144.0,0.0,3062997.0,109771.0,1001599.0,477.6140277777778,43281.0,0,0,456240.0,11386.0,730551.0,2511916.0,128257.0,0,1544.0,0,5450209.0,36.0,2296802.0,1216.0,922.0,389.6321666666712,0.0,3231.4848333332448,2343.0635277778,227507.0,459753.0,60032415.0,1810635.0,0
1876,2020-01-10 06:59:00,199.2,1,0,2296491.0,354.94719444444365,0.0055277777777778,0,50.7611111111114,5658.977166666752,9543211.0,0,792817.0,34591.0,1803.0,12636976.0,1132923.0,9713.0,147512.0,2064.0,828.0,8822596.0,5351.0,0.35947222222222,3311.0,1655.0,2202.465638888977,0,1711.5585000000056,94536.0,1329.0,0,0,18411.0,0,0,4641716.0,0,2456344.0,1,1083930.0,0,6970742.0,1,0,635.8525555555501,29466349.0,1855.0,674782.0,265.7570555555526,281.8561944444453,63699035.0,5509406.0,312.99344444445285,14471.0,3532.0,0.0,1,0,2344367.0,0,28127.0,76842991.0,560341.0,6097802.0,36696.0,0.0,2842557.0,3994.0,0,24.0,0,186.0,0.0,3378488.0,117911.0,1079469.0,531.9604166666658,47401.0,0,0,509792.0,12526.0,839049.0,2785468.0,140054.0,0,1709.0,0,5873414.0,68.0,2483598.0,1333.0,1039.0,435.882944444449,0.0,3527.9853611110248,2572.66236111114,245823.0,512006.0,66212710.0,1994580.0,0
1876,2020-01-10 07:00:00,194.0,1,0,2343580.0,408.83180555555566,0.0055277777777778,0,59.1315000000002,6357.344583333432,10709155.0,0,895805.0,39271.0,2003.0,14067412.0,1309948.0,26678.0,169929.0,2361.0,942.0,9848056.0,6171.0,0.425694444444442,3620.0,1850.0,2573.637194444535,0,2006.2388888888952,106975.0,1545.0,0,0,22071.0,0,0,5095032.0,0,2815372.0,1,1335242.0,0,7537442.0,1,0,727.79619444444,33235021.0,2131.0,765126.0,297.7699444444426,320.4641111111114,71222475.0,6012002.0,358.0670833333429,17143.0,3817.0,0.0,1,0,2671817.0,0,32864.0,85483711.0,730951.0,7392648.0,42644.0,0.0,3027782.0,4602.0,0,24.0,0,355.0,0.0,3837003.0,127503.0,1249509.0,631.6464999999997,56157.0,0,0,596124.0,15052.0,1157601.0,3298085.0,166538.0,0,1943.0,0,6419054.0,92.0,2666104.0,1489.0,1195.0,508.6005833333371,0.0,4022.4868333332447,2952.91758333336,287259.0,579287.0,73901854.0,2219880.0,0
1876,2020-01-10 07:01:00,187.4,1,0,2364772.0,466.7725555555557,0.0055277777777778,0,68.303833333334,7062.559361111212,12411511.0,0,1005762.0,45179.0,2340.0,15858412.0,1481572.0,33399.0,199357.0,2682.0,1071.0,11086204.0,7083.0,0.56544444444444,3974.0,2081.0,2945.850805555636,0,2315.792972222235,118449.0,1777.0,0,0,25139.0,0,0,5670308.0,0,3196444.0,1,1581435.0,0,8169482.0,1,0,818.880166666662,37662457.0,2416.0,869427.0,335.4071388888866,361.6745833333334,80251945.0,6765487.0,406.47308333334286,20472.0,4171.0,0.0,1,0,2976782.0,0,38025.0,96533491.0,881941.0,8707338.0,49032.0,0.0,3266151.0,5222.0,0,32.0,0,397.0,0.0,4300678.0,139100.0,1347152.0,717.2879166666577,58993.0,0,0,677360.0,17868.0,1414442.0,3739277.0,194868.0,0,2171.0,0,7041074.0,136.0,2879329.0,1675.0,1366.0,579.0310833333372,0.0,4507.528888888804,3384.43572222224,317515.0,661491.0,83318977.0,2499135.0,0
1876,2020-01-10 07:02:00,185.4,1,0,2369260.0,487.1072499999996,0.0055277777777778,0,72.841166666666,7304.954777777912,12820112.0,0,1048111.0,47560.0,2433.0,16630072.0,1554221.0,41694.0,209197.0,2822.0,1107.0,11417477.0,7517.0,0.61833333333334,4118.0,2198.0,3083.289416666756,0,2454.291749999996,122488.0,1898.0,0,0,27139.0,0,0,5813276.0,0,3359405.0,1,1759212.0,0,8556722.0,1,0,881.083888888882,39009577.0,2524.0,905863.0,350.3522499999986,377.7409444444454,83119475.0,6909396.0,423.3933055555649,21930.0,4318.0,0.0,1,0,3245282.0,0,40043.0,99388336.0,963271.0,9264963.0,51024.0,0.0,3337014.0,5487.0,0,32.0,0,426.0,5432.0,4602383.0,143380.0,1428324.0,747.8069722222177,61481.0,0,0,724816.0,18669.0,1567777.0,3910793.0,206285.0,0,2249.0,0,7222790.0,153.0,2941624.0,1720.0,1441.0,603.5844722222312,0.0,4682.279972222144,3524.86283333336,330075.0,681695.0,85964060.0,2576070.0,0
1876,2020-01-10 07:03:00,184.4,1,0,2370760.0,499.81280555555566,0.0055277777777778,0,75.359305555556,7451.699444444512,13034720.0,0,1070532.0,49125.0,2509.0,17021681.0,1589013.0,42331.0,215598.0,2896.0,1140.0,11606321.0,7689.0,0.6240555555555598,4220.0,2255.0,3155.905861111195,0,2513.472111111116,124651.0,1991.0,0,0,28332.0,0,0,5891524.0,0,3450089.0,1,1913857.0,0,9042572.0,1,0,932.951555555542,40019197.0,2561.0,925320.0,360.74872222222064,386.5841666666674,84833266.0,6986829.0,432.9180555555648,22875.0,4408.0,0.0,1,0,3415052.0,0,41123.0,100920016.0,992056.0,9588303.0,52081.0,0.0,3388156.0,5607.0,0,32.0,0,455.0,5432.0,4865238.0,146600.0,1452790.0,763.8410833333378,62430.0,0,0,745608.0,19026.0,1625081.0,3983645.0,213713.0,0,2318.0,0,7315010.0,161.0,2991499.0,1750.0,1471.0,617.5135555555512,0.0,4780.0336388888045,3612.37797222224,333695.0,694775.0,87372324.0,2616525.0,0
1876,2020-01-10 07:04:00,184.0,1,0,2370832.0,503.8454722222217,0.0055277777777778,0,75.684166666666,7522.612277777912,13132496.0,0,1079149.0,49494.0,2525.0,17126885.0,1607261.0,54291.0,217294.0,2921.0,1152.0,11678117.0,7718.0,0.6240555555555598,4241.0,2264.0,3204.503000000095,0,2546.077805555555,125632.0,1992.0,0,0,28697.0,0,0,5926489.0,0,3491633.0,1,1944641.0,0,9101207.0,1,0,943.8640555555422,40340353.0,2582.0,929837.0,363.2307499999986,389.1280277777775,85439446.0,7020094.0,435.3245277777869,23047.0,4429.0,0.0,1,0,3467687.0,0,41409.0,101521456.0,1029001.0,9725943.0,52446.0,0.0,3414299.0,5621.0,0,32.0,0,455.0,5432.0,4911909.0,147592.0,1456028.0,777.1239999999977,63002.0,0,0,750845.0,19234.0,1673129.0,4025945.0,216134.0,0,2330.0,0,7348862.0,161.0,3013879.0,1762.0,1483.0,623.8405555555512,0.0,4823.851749999904,3645.07033333336,338423.0,698624.0,87968513.0,2634090.0,0
1876,2020-01-10 07:05:00,183.4,1,0,2371972.0,510.0379166666677,0.0055277777777778,0,76.05983333333401,7651.160861111112,13246964.0,0,1091114.0,50419.0,2545.0,17338301.0,1629001.0,55110.0,220534.0,2934.0,1161.0,11771046.0,7750.0,0.6240555555555598,4280.0,2297.0,3245.352833333415,0,2577.931722222236,126899.0,1992.0,0,0,28949.0,0,0,5965117.0,0,3540257.0,1,1981549.0,0,9183152.0,1,0,955.488666666662,40715006.0,2618.0,938866.0,370.9634999999986,396.2884444444454,86250066.0,7063894.0,443.3831666666748,23531.0,4468.0,0.0,1,0,3505337.0,0,41965.0,102321721.0,1046431.0,9980058.0,53139.0,0.0,3430731.0,5698.0,0,32.0,0,455.0,5432.0,4965834.0,149854.0,1463607.0,786.1410833333377,63483.0,0,0,757134.0,19530.0,1714872.0,4077233.0,219687.0,0,2366.0,0,7399802.0,169.0,3031399.0,1774.0,1501.0,631.2215833333312,0.0,4902.108055555464,3704.15372222224,343647.0,708393.0,88788739.0,2657070.0,0
