source,time_step,171_0,666_0,427_0,837_0,167_0,167_1,167_2,167_3,167_4,167_5,167_6,167_7,167_8,167_9,309_0,272_0,272_1,272_2,272_3,272_4,272_5,272_6,272_7,272_8,272_9,835_0,370_0,291_0,291_1,291_2,291_3,291_4,291_5,291_6,291_7,291_8,291_9,291_10,158_0,158_1,158_2,158_3,158_4,158_5,158_6,158_7,158_8,158_9,100_0,459_0,459_1,459_2,459_3,459_4,459_5,459_6,459_7,459_8,459_9,459_10,459_11,459_12,459_13,459_14,459_15,459_16,459_17,459_18,459_19,397_0,397_1,397_2,397_3,397_4,397_5,397_6,397_7,397_8,397_9,397_10,397_11,397_12,397_13,397_14,397_15,397_16,397_17,397_18,397_19,397_20,397_21,397_22,397_23,397_24,397_25,397_26,397_27,397_28,397_29,397_30,397_31,397_32,397_33,397_34,397_35,RUL,event,Spec_0_Cat1,Spec_1_Cat1,Spec_1_Cat10,Spec_1_Cat12,Spec_1_Cat15,Spec_1_Cat16,Spec_1_Cat2,Spec_1_Cat3,Spec_1_Cat4,Spec_1_Cat5,Spec_1_Cat7,Spec_1_Cat9,Spec_2_Cat1,Spec_2_Cat10,Spec_2_Cat2,Spec_2_Cat3,Spec_2_Cat5,Spec_2_Cat8,Spec_3_Cat1,Spec_3_Cat2,Spec_3_Cat3,Spec_5_Cat1,Spec_5_Cat2,Spec_6_Cat1,Spec_6_Cat2,Spec_6_Cat3,Spec_6_Cat4,Spec_7_Cat1,Spec_7_Cat2,Spec_7_Cat4,Spec_7_Cat6,Spec_7_Cat7
3942,2020-01-17 11:42:00,3885885.0,25552.0,170980065.0,483.0,0.0,4901273.0,28084685.0,18780685.0,57441863.0,161545356.0,7006531.0,56181.0,0.0,0.0,56.0,9735755.0,14915595.0,8968770.0,19531606.0,201444547.0,2067590.0,223.0,0.0,0.0,0.0,187819975.0,0.0,52246.0,32431.0,21881.0,34693.0,8353.0,6144.0,18386.0,9475.0,5338.0,11867.0,1684.0,2862090.0,73038978.0,83102810.0,38048090.0,21576808.0,9740776.0,5149399.0,2763688.0,628359.0,9834.0,21031592.0,3763.57927777784,1770.3574444444266,1584.2267500000023,1797.725250000018,2260.717333333334,2838.554361111113,3648.2781111111367,4659.083916666624,12232.578249999957,16586.957249999865,9515.61475,10070.618861111134,10834.636416666712,13518.439166666663,14516.140083333405,29053.8473055556,14.232194444444405,0.4088888888888858,0.0400833333333328,0.0113611111111108,13542794.0,11066208.0,4644770.0,819619.0,496890.0,44787.0,8808044.0,6793721.0,5928591.0,227102.0,38315.0,4252.0,933073.0,5801671.0,7169952.0,206506.0,53082.0,1713.0,321526.0,3593348.0,2820252.0,157550.0,18771.0,1670.0,182993.0,2182030.0,1321458.0,109729.0,12289.0,176.0,34503.0,781445.0,724652.0,116534.0,14019.0,265.0,154.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:43:00,4008150.0,26203.0,176274157.0,491.0,0.0,5096318.0,29284655.0,19533670.0,59758029.0,165713541.0,7026931.0,56182.0,0.0,0.0,56.0,10174948.0,15518042.0,9345107.0,20387436.0,207141888.0,2105668.0,223.0,0.0,0.0,0.0,193681035.0,0.0,53816.0,33529.0,22673.0,35800.0,8641.0,6328.0,19007.0,9739.0,5545.0,12290.0,1720.0,2927442.0,75314814.0,85568222.0,39139802.0,22353580.0,10096348.0,5337667.0,2887588.0,677451.0,11046.0,21706072.0,3888.986611111178,1823.3081666666665,1631.5480277777824,1852.8529444444584,2329.9959722222143,2925.4924444444528,3763.574555555577,4793.096555555504,12570.301777777757,17092.673222222067,9826.750666666798,10422.709138888931,11191.244499999912,13933.280138888864,14909.047750000002,30212.286694444603,14.533333333333404,0.4389166666666658,0.0400833333333328,0.0113611111111108,13939742.0,11416812.0,4771414.0,838364.0,503523.0,45147.0,9113272.0,6982757.0,6118279.0,233155.0,39079.0,4308.0,970666.0,5979836.0,7409821.0,211998.0,54158.0,1724.0,333794.0,3706868.0,2915513.0,161587.0,19160.0,1686.0,188813.0,2253514.0,1364191.0,112857.0,12586.0,184.0,36159.0,810417.0,751368.0,120878.0,14772.0,289.0,150.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:44:00,4040265.0,26315.0,177594532.0,492.0,0.0,5122508.0,29495136.0,19670710.0,59974330.0,167216481.0,7043356.0,56182.0,0.0,0.0,56.0,10199986.0,15634093.0,9417349.0,20486977.0,208657545.0,2117095.0,223.0,0.0,0.0,0.0,195027665.0,0.0,54158.0,33688.0,22820.0,35998.0,8677.0,6358.0,19136.0,9784.0,5573.0,12372.0,1738.0,2938914.0,75734490.0,86164922.0,39418394.0,22550488.0,10183516.0,5390755.0,2930476.0,688743.0,11562.0,21814858.0,3909.8850277778383,1833.2906388888869,1641.8069722222224,1863.559750000018,2343.4567777777743,2942.995944444453,3785.808527777797,4821.269249999964,12653.197027777756,17225.719611111068,9932.043166666796,10541.887305555734,11294.925499999914,14046.828166666664,15024.3683333334,30503.991500000204,14.590500000000004,0.4389166666666658,0.0400833333333328,0.0113611111111108,14007666.0,11497064.0,4809651.0,843425.0,506079.0,45287.0,9161053.0,7029282.0,6165164.0,234580.0,39268.0,4308.0,977903.0,6025105.0,7468238.0,213374.0,54554.0,1728.0,336498.0,3736361.0,2939157.0,162960.0,19301.0,1691.0,190217.0,2273514.0,1377944.0,113874.0,12686.0,184.0,36595.0,821182.0,761720.0,122062.0,14848.0,294.0,149.79999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:45:00,4148340.0,26861.0,182001682.0,492.0,0.0,5415308.0,30343566.0,20225890.0,61522211.0,171496717.0,7049656.0,56182.0,0.0,0.0,56.0,10599307.0,16005230.0,9628092.0,21066283.0,213592306.0,2155666.0,223.0,0.0,0.0,0.0,199809475.0,0.0,55340.0,34364.0,23327.0,36706.0,8884.0,6463.0,19523.0,9994.0,5702.0,12612.0,1804.0,2987514.0,77492034.0,87996194.0,40434111.0,23270693.0,10505896.0,5570480.0,3040276.0,733827.0,12606.0,22323603.0,4004.674666666738,1869.4831944444268,1676.7078333333225,1902.3738888888984,2391.037472222214,3003.0011944444527,3863.1795000000175,4919.826999999964,12923.860777777756,17601.445194444466,10159.128833333398,10786.414805555734,11580.231694444314,14412.507083333265,15438.9696944444,31891.238055555605,15.353388888888803,0.4782777777777858,0.0409166666666662,0.0113611111111108,14323110.0,11740776.0,4920791.0,859861.0,512837.0,45863.0,9378489.0,7165091.0,6339332.0,239133.0,39916.0,4344.0,1001871.0,6150514.0,7741303.0,218192.0,55402.0,1756.0,344572.0,3818281.0,3042489.0,167356.0,19790.0,1715.0,195046.0,2328095.0,1420896.0,117218.0,13051.0,184.0,37767.0,843106.0,786172.0,125323.0,15344.0,294.0,147.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:46:00,4158630.0,26931.0,182504921.0,492.0,0.0,5452643.0,30458316.0,20284075.0,61812852.0,171836977.0,7060711.0,56182.0,0.0,0.0,56.0,10655285.0,16054734.0,9643393.0,21123054.0,214149773.0,2160047.0,223.0,0.0,0.0,0.0,200350385.0,0.0,55505.0,34445.0,23381.0,36814.0,8920.0,6472.0,19577.0,10027.0,5726.0,12648.0,1807.0,2996226.0,77733475.0,88207910.0,40553932.0,23324693.0,10531024.0,5582864.0,3047645.0,735651.0,12606.0,22380813.0,4015.6045833333983,1873.9056111111067,1681.4842777777826,1908.1767777777784,2397.312611111094,3012.005805555553,3878.830888888918,4937.747888888844,12972.261916666555,17667.766722222066,10197.290138889,10829.200722222333,11623.370277777714,14432.662833333266,15464.6140277778,31912.413111111204,15.365055555555603,0.4782777777777858,0.0409166666666662,0.0113611111111108,14360450.0,11774804.0,4933148.0,862030.0,513790.0,45900.0,9406709.0,7187928.0,6347313.0,239662.0,39984.0,4345.0,1005607.0,6174194.0,7751492.0,218692.0,55502.0,1758.0,345882.0,3836293.0,3048318.0,167632.0,19811.0,1719.0,195931.0,2335612.0,1423777.0,117403.0,13079.0,184.0,38056.0,846827.0,787788.0,125508.0,15352.0,294.0,146.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:47:00,4255815.0,27645.0,186536674.0,516.0,0.0,5621364.0,31107052.0,20614135.0,63350472.0,175794728.0,7080886.0,56182.0,0.0,0.0,56.0,10862584.0,16395426.0,9770026.0,21464564.0,218870086.0,2199320.0,2031.0,2192.0,127.0,13.0,204579975.0,0.0,56648.0,35087.0,23840.0,37576.0,9086.0,6598.0,19964.0,10241.0,5852.0,12960.0,1840.0,3053166.0,79320716.0,89948546.0,41465584.0,23906585.0,10776052.0,5705096.0,3117449.0,755391.0,12798.0,22769888.0,4086.712166666738,1911.1991111111067,1717.1978611111026,1947.2483888888985,2443.2291666666542,3072.655944444453,3952.3005277777975,5027.364583333244,13210.403583333358,18015.517777777663,10399.8921666668,11061.142222222334,11890.307333333314,14744.825944444266,15863.9746666666,32884.5722222224,15.736805555555604,0.4905833333333258,0.0409166666666662,0.0113611111111108,14631510.0,12005949.0,5035457.0,877631.0,523007.0,46452.0,9570137.0,7327226.0,6528797.0,244206.0,40750.0,4472.0,1027719.0,6299124.0,7963389.0,223264.0,56539.0,1886.0,354670.0,3915766.0,3123818.0,171584.0,20212.0,1747.0,200215.0,2384981.0,1455362.0,120075.0,13363.0,188.0,38956.0,864023.0,804104.0,128548.0,15816.0,298.0,143.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:48:00,4367640.0,28269.0,191208408.0,517.0,0.0,5752179.0,31849372.0,21037645.0,64838487.0,180608483.0,7118701.0,56183.0,0.0,0.0,56.0,11052657.0,16757697.0,9963505.0,21880031.0,224297326.0,2237696.0,2031.0,2192.0,127.0,13.0,209429185.0,0.0,57947.0,35879.0,24407.0,38512.0,9308.0,6724.0,20339.0,10461.0,5972.0,13311.0,1900.0,3110262.0,80940608.0,92087546.0,42615952.0,24544133.0,11029768.0,5845053.0,3212033.0,779847.0,13326.0,23196244.0,4165.053361111178,1955.0178333333267,1757.116805555563,1988.0848888888984,2495.1478055555544,3138.012583333333,4033.3721388889176,5127.195916666644,13489.05844444436,18445.247555555463,10666.1094166668,11350.941083333337,12257.669416666717,15185.891166666668,16309.6829444444,33844.9935277772,16.119000000000003,0.5448055555555458,0.0409166666666662,0.0113611111111108,14897852.0,12282361.0,5150890.0,893560.0,529175.0,46800.0,9765329.0,7541590.0,6693126.0,249638.0,41359.0,4521.0,1055451.0,6476188.0,8200698.0,227989.0,57423.0,1906.0,364215.0,4004390.0,3201552.0,175593.0,20820.0,1751.0,204719.0,2440099.0,1490338.0,123200.0,13696.0,188.0,39885.0,885979.0,828812.0,132625.0,16292.0,298.0,140.79999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:49:00,4465425.0,28612.0,195261204.0,517.0,0.0,5928354.0,32491343.0,21547210.0,66505527.0,184149113.0,7123906.0,56183.0,0.0,0.0,56.0,11284928.0,17034922.0,10166175.0,22382429.0,228739400.0,2263033.0,2031.0,2192.0,127.0,13.0,213586505.0,0.0,58742.0,36446.0,24752.0,39013.0,9449.0,6839.0,20744.0,10731.0,6098.0,13656.0,1945.0,3142374.0,82455968.0,93841766.0,43601668.0,25057973.0,11266253.0,5961393.0,3278765.0,803007.0,14262.0,23539999.0,4226.8669722223785,1983.9706111111068,1786.2525833333225,2021.5194722222384,2536.7825833333345,3193.543361111113,4103.616555555578,5216.895916666645,13736.149916666558,18816.553749999868,10902.8046666668,11615.704972222336,12538.794888888911,15487.501305555466,16676.7403888888,34705.1308611112,16.311305555555602,0.5463611111111057,0.0409166666666662,0.0113611111111108,15147645.0,12529906.0,5256844.0,905365.0,534849.0,47461.0,9910594.0,7704151.0,6881219.0,254282.0,41871.0,4553.0,1074500.0,6596996.0,8397002.0,232962.0,58235.0,1911.0,371727.0,4084439.0,3272781.0,179383.0,21304.0,1772.0,208092.0,2490421.0,1519279.0,125740.0,13922.0,192.0,40681.0,900935.0,844864.0,135881.0,16576.0,299.0,138.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:50:00,4505790.0,28696.0,196833126.0,517.0,0.0,5979279.0,32598848.0,21640811.0,67195842.0,185590493.0,7123906.0,56184.0,0.0,0.0,56.0,11342687.0,17077861.0,10194502.0,22511077.0,230546660.0,2270326.0,2032.0,2192.0,127.0,13.0,215102895.0,0.0,58952.0,36587.0,24845.0,39163.0,9504.0,6863.0,20849.0,10779.0,6116.0,13809.0,1960.0,3150966.0,82984616.0,94540490.0,44007016.0,25208417.0,11335265.0,5993685.0,3294737.0,806631.0,14311.0,23624329.0,4241.021499999978,1992.3648611111068,1793.9006111111023,2029.8393333333383,2548.6587777777745,3207.258694444453,4121.855166666697,5239.525138888845,13806.134472222158,18925.03916666668,10967.6616111112,11692.588638888934,12625.233916666712,15595.025833333266,16820.0715,35135.14030555521,16.5416388888888,0.5535277777777856,0.0409166666666662,0.0113611111111108,15227507.0,12629370.0,5299044.0,909286.0,535609.0,47469.0,9941890.0,7768159.0,6983136.0,255406.0,41948.0,4561.0,1079297.0,6637813.0,8479994.0,234147.0,58364.0,1913.0,373765.0,4108640.0,3294854.0,180340.0,21337.0,1776.0,209289.0,2504637.0,1528693.0,126252.0,13942.0,192.0,40833.0,904739.0,848769.0,136373.0,16588.0,299.0,137.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:51:00,4566075.0,29025.0,199300405.0,517.0,0.0,6118180.0,32982428.0,21894671.0,68104752.0,187985198.0,7136011.0,56184.0,0.0,0.0,56.0,11501118.0,17237879.0,10312894.0,22753163.0,233405633.0,2290645.0,2033.0,2192.0,127.0,13.0,217705535.0,0.0,59699.0,37029.0,25100.0,39583.0,9610.0,6944.0,21119.0,10912.0,6200.0,14001.0,1981.0,3184519.0,83961536.0,95690666.0,44592881.0,25504397.0,11450681.0,6064845.0,3339821.0,816711.0,14719.0,23870555.0,4287.573805555579,2014.3524444444272,1814.4105000000025,2051.1368333333385,2575.0051944444344,3238.313250000013,4161.094500000017,5291.411916666644,13945.042333333358,19136.25713888887,11092.6435555556,11821.483805555734,12762.430277777714,15742.981138888868,17002.4829166666,35819.62647222321,16.767638888888804,0.5535277777777856,0.0409166666666662,0.0113611111111108,15384017.0,12779411.0,5374524.0,920587.0,540866.0,47913.0,10056138.0,7841775.0,7126268.0,258172.0,42300.0,4581.0,1092054.0,6691577.0,8609922.0,236796.0,58869.0,1925.0,378825.0,4149057.0,3334363.0,182357.0,21514.0,1788.0,211299.0,2532185.0,1547482.0,127769.0,13990.0,192.0,41093.0,915583.0,861074.0,137853.0,16696.0,307.0,134.39999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:52:00,4623795.0,29662.0,201642767.0,517.0,0.0,6250330.0,33281633.0,22075811.0,68731497.0,190671533.0,7150381.0,56185.0,0.0,0.0,56.0,11678321.0,17360001.0,10368066.0,22912751.0,236288435.0,2319310.0,2033.0,2193.0,127.0,13.0,220212246.0,0.0,60503.0,37389.0,25400.0,40000.0,9694.0,7014.0,21329.0,11065.0,6254.0,14188.0,2002.0,3206719.0,84895304.0,96604850.0,45131730.0,25889417.0,11594849.0,6174933.0,3430781.0,839187.0,15043.0,24124430.0,4336.600416666778,2035.1020833333268,1833.9520277777824,2071.5166111111184,2602.5304444444346,3275.504861111113,4206.440722222258,5346.090750000044,14094.705805555555,19369.39199999987,11233.357888889,11971.428444444531,12918.211138888912,15905.865722222068,17151.9611388888,36631.94633333321,17.194083333333403,0.5701111111111056,0.0409166666666662,0.0113611111111108,15544146.0,12914011.0,5443968.0,934079.0,546878.0,48174.0,10176379.0,7891059.0,7199415.0,261117.0,42937.0,4610.0,1104958.0,6732218.0,8777670.0,239936.0,59583.0,1941.0,383190.0,4183305.0,3379219.0,185354.0,21999.0,1816.0,213369.0,2562953.0,1573930.0,130331.0,14299.0,196.0,41478.0,934203.0,886854.0,142037.0,17228.0,315.0,131.39999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:53:00,4683180.0,30117.0,204294691.0,517.0,0.0,6382630.0,33699278.0,22392431.0,69529977.0,193544318.0,7200496.0,56185.0,0.0,0.0,56.0,11850194.0,17549411.0,10471897.0,23221046.0,239489542.0,2345375.0,2033.0,2193.0,127.0,13.0,223138836.0,0.0,61478.0,37992.0,25787.0,40513.0,9862.0,7143.0,21650.0,11261.0,6359.0,14347.0,2029.0,3238543.0,86066204.0,97853378.0,45751134.0,26242469.0,11733437.0,6257565.0,3471461.0,846424.0,15043.0,24458130.0,4400.877916666779,2068.465277777768,1864.0939722222224,2105.2273888888985,2640.075916666655,3321.039833333333,4262.0616388889175,5417.353388888844,14292.243083333356,19644.24452777767,11387.3825555556,12124.100472222332,13084.490611111114,16093.812916666668,17406.1507222222,37075.26561111121,17.404944444444403,0.5832500000000056,0.0409166666666662,0.0113611111111108,15700739.0,13097284.0,5515205.0,945671.0,551362.0,48502.0,10372567.0,7984264.0,7273771.0,264618.0,43522.0,4631.0,1123484.0,6811446.0,8906310.0,243249.0,60280.0,1953.0,389259.0,4241206.0,3422619.0,188234.0,22363.0,1828.0,216217.0,2602866.0,1597094.0,132447.0,14543.0,196.0,41874.0,946616.0,898206.0,143945.0,17432.0,315.0,128.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:54:00,4745655.0,30348.0,207099812.0,517.0,0.0,6488291.0,34230473.0,22696811.0,70688172.0,196270043.0,7204591.0,56186.0,0.0,0.0,56.0,12023497.0,17759075.0,10620072.0,23495073.0,242883856.0,2365486.0,2033.0,2193.0,127.0,13.0,226225976.0,0.0,62459.0,38644.0,26231.0,41269.0,10094.0,7236.0,22034.0,11465.0,6479.0,14549.0,2050.0,3257479.0,87277652.0,99175551.0,46461078.0,26615466.0,11874341.0,6329397.0,3507413.0,857225.0,15067.0,24806375.0,4469.777861111178,2105.983111111107,1900.9725000000024,2144.0868333333383,2682.3334166666546,3371.244027777793,4321.035250000017,5490.915500000045,14494.654722222156,19932.41724999987,11555.9597222224,12296.596138888934,13252.339222222114,16294.585444444268,17708.152861110997,37487.78186111121,17.519722222222203,0.5936388888888856,0.0409166666666662,0.0113611111111108,15851712.0,13281117.0,5578981.0,954747.0,554139.0,48650.0,10588212.0,8094952.0,7365671.0,268862.0,44167.0,4663.0,1144828.0,6908842.0,9049327.0,246925.0,61053.0,1953.0,396408.0,4299975.0,3465915.0,191096.0,22791.0,1844.0,219242.0,2640510.0,1616695.0,133975.0,14715.0,196.0,42382.0,957828.0,908562.0,145657.0,17560.0,316.0,125.79999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:55:00,4861860.0,31972.0,211913963.0,525.0,0.0,6565856.0,34661258.0,22903511.0,71704272.0,201969143.0,7399156.0,57086.0,0.0,0.0,56.0,12146438.0,17981726.0,10713035.0,23727344.0,248821281.0,2433775.0,2034.0,2193.0,127.0,13.0,231111916.0,0.0,63545.0,39301.0,26687.0,41944.0,10253.0,7299.0,22400.0,11657.0,6629.0,14897.0,2104.0,3318535.0,88938512.0,101356143.0,47640895.0,27147222.0,12129497.0,6503901.0,3611405.0,872453.0,15079.0,25187030.0,4547.682749999978,2148.812277777767,1941.1837777777828,2187.987944444458,2738.0794444444346,3438.679666666673,4407.999805555557,5597.757944444445,14796.458999999955,20382.28488888888,11841.7859166668,12612.758666666734,13601.138861111114,16760.501555555467,18276.1835833334,38353.06858333321,18.29275000000001,0.6252777777777858,0.0409166666666662,0.0113611111111108,16065397.0,13579402.0,5705130.0,972263.0,563631.0,49519.0,10848325.0,8264737.0,7531683.0,273819.0,45220.0,4731.0,1171560.0,7066779.0,9251263.0,252250.0,62225.0,1973.0,406332.0,4397332.0,3547524.0,195940.0,23539.0,1888.0,226043.0,2707196.0,1661883.0,138907.0,15244.0,228.0,43726.0,987572.0,943286.0,153165.0,18740.0,352.0,123.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:56:00,4871070.0,32063.0,212309193.0,525.0,0.0,6572891.0,34715513.0,22954227.0,71830662.0,202429239.0,7406641.0,57087.0,0.0,0.0,56.0,12158190.0,18002747.0,10740972.0,23760975.0,249344375.0,2437727.0,2034.0,2193.0,127.0,13.0,231566526.0,0.0,63680.0,39382.0,26759.0,42028.0,10286.0,7320.0,22451.0,11681.0,6647.0,14930.0,2107.0,3322543.0,89088896.0,101572216.0,47747875.0,27196590.0,12153065.0,6518913.0,3618426.0,873497.0,15079.0,25247630.0,4559.714611111178,2153.6267499999867,1945.9473055555627,2194.6509166666783,2744.5738333333347,3445.8316111111126,4418.267138888958,5609.287583333245,14826.031638888757,20415.56491666668,11860.2969722224,12633.883666666734,13624.096944444314,16785.33852777767,18303.6175555556,38471.52822222321,18.294388888888804,0.6252777777777858,0.0409166666666662,0.0113611111111108,16085266.0,13603043.0,5716447.0,974255.0,564196.0,49524.0,10884874.0,8275574.0,7550480.0,274363.0,45269.0,4731.0,1174308.0,7075192.0,9277931.0,252783.0,62301.0,2014.0,407328.0,4403012.0,3554174.0,196429.0,23587.0,1889.0,226467.0,2712424.0,1666043.0,139267.0,15266.0,228.0,43794.0,989513.0,945331.0,153573.0,18760.0,353.0,122.79999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:57:00,4971405.0,32722.0,216452354.0,525.0,0.0,6620741.0,35381603.0,23533632.0,72970197.0,207254289.0,7602841.0,57087.0,0.0,0.0,56.0,12246239.0,18262838.0,10975245.0,24269003.0,254670748.0,2495707.0,2034.0,2193.0,127.0,13.0,236304066.0,0.0,64815.0,40123.0,27395.0,43042.0,10574.0,7467.0,22835.0,11909.0,6768.0,15260.0,2146.0,3350624.0,90719708.0,103850248.0,48755335.0,27724998.0,12375641.0,6686373.0,3720918.0,885042.0,15079.0,25854656.0,4678.825527777912,2205.3267777777687,1990.9240833333408,2240.3796111111224,2795.7052222222223,3507.749500000001,4493.227055555624,5699.458611111023,15071.439027777637,20785.78158333333,12105.77030555574,12891.019361111174,13880.040666666537,17043.49672222211,18627.5890555556,39711.0371111121,19.228166666666585,0.6743333333333418,0.0475277777777774,0.0113611111111108,16279219.0,13827560.0,5838516.0,994040.0,575676.0,50868.0,11312042.0,8391023.0,7729860.0,279648.0,46385.0,4800.0,1199105.0,7168352.0,9514423.0,257923.0,63589.0,2038.0,416304.0,4473448.0,3630298.0,200890.0,24312.0,1922.0,231731.0,2760776.0,1709852.0,142828.0,15642.0,236.0,44494.0,1011229.0,983615.0,159669.0,19608.0,357.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:58:00,5084145.0,33640.0,221160024.0,533.0,0.0,6670436.0,35960798.0,23877072.0,74321232.0,212901340.0,7709791.0,57088.0,0.0,0.0,70.0,12351176.0,18549306.0,11114644.0,24590142.0,260809998.0,2541948.0,2034.0,2193.0,127.0,13.0,241453766.0,0.0,66255.0,41057.0,28007.0,44035.0,10898.0,7563.0,23315.0,12170.0,6913.0,15650.0,2200.0,3412232.0,92630996.0,106239736.0,49963459.0,28226202.0,12581309.0,6817809.0,3799626.0,893478.0,15079.0,26423546.0,4795.378250000138,2256.8201388888806,2043.1179444444504,2291.4075555555664,2854.598305555556,3576.1253055555567,4575.002555555623,5805.106499999912,15360.280777777634,21216.5650277778,12355.32405555574,13145.961027777854,14130.821722222096,17289.21177777767,18900.693055555595,41060.722027778815,20.19124999999993,0.7141944444444518,0.0475277777777774,0.0113611111111108,16488281.0,14103681.0,5972431.0,1014362.0,586754.0,51692.0,11701698.0,8540035.0,7977953.0,285456.0,48094.0,4922.0,1225938.0,7277145.0,9770747.0,263047.0,65177.0,2098.0,426733.0,4551509.0,3705494.0,205398.0,24889.0,1975.0,237259.0,2811594.0,1748732.0,146144.0,15950.0,240.0,45102.0,1029126.0,1013099.0,164305.0,20181.0,393.0,117.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3942,2020-01-17 11:59:00,5086950.0,33647.0,221290187.0,533.0,0.0,6671607.0,35985503.0,23890482.0,74371452.0,213034180.0,7709791.0,57088.0,0.0,0.0,70.0,12352073.0,18560070.0,11117920.0,24609161.0,260968924.0,2542832.0,2034.0,2193.0,127.0,13.0,241595406.0,0.0,66327.0,41097.0,28044.0,44054.0,10901.0,7563.0,23324.0,12192.0,6913.0,15668.0,2200.0,3413348.0,92688464.0,106303504.0,49998703.0,28240566.0,12585629.0,6819657.0,3800335.0,893502.0,15079.0,26438976.0,4798.476972222358,2258.3932777777686,2044.3680555555625,2293.1322222222343,2856.637611111112,3579.5162222222248,4578.615805555624,5810.047444444364,15370.086555555414,21230.880500000007,12365.40336111128,13156.976805555614,14142.661583333196,17295.65613888879,18903.88875000003,41074.93608333441,20.19124999999993,0.7141944444444518,0.0475277777777774,0.0113611111111108,16492501.0,14112581.0,5976075.0,1014802.0,586931.0,51701.0,11712298.0,8544859.0,7984702.0,285676.0,48131.0,4922.0,1226870.0,7282637.0,9774748.0,263271.0,65222.0,2099.0,427061.0,4555621.0,3707250.0,205547.0,24901.0,1975.0,237393.0,2812916.0,1749397.0,146221.0,15958.0,240.0,45130.0,1029430.0,1013284.0,164337.0,20190.0,393.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
